1978.0,0.589,1.771,17.052,NaN,1.476,NaN,0.134,27.99,1.06775222785,NaN,55.09,15.676,15.1997670082,1.802,2.118,1.641,0.172,23.0537852054,37.048,0.059,0.099,0.116,0.003,1.26616394248,0.227,48.248,0.007,2.602,22.201,0.095,0.028,0.014,110.67,0.057,0.026,0.04,0.053,6.258,398.737,11.367,0.008,0.088,0.008,0.797,1.314,5.13424988735,8.369,0.766,51.12881043,32.38,0.965,16.576,0.055,0.007,1.486,2.843,10.721,0.652,0.019,NaN,6.06444613753,0.374,0.109,0.004,NaN,0.194,14.157,137.949,0.09,0.085,2.062,0.038,4.04103150847,295.031,0.81,0.019,13.112,0.107,0.014,0.144,1.126,0.246,0.028,0.561,0.206,0.559,4.296,24.049,0.525,86.729,25.616,11.54,6.428,44.338,5.775,101.782,2.487,246.492,0.993,68.8569737594,1.452,0.006,5.727,2.8621557456,0.063,3.5675486201,1.558,NaN,0.411,5.792,5.83640131783,3.231,0.113,3.2989856622,0.278,0.183,6.337,0.006,0.108,0.255,NaN,0.199,0.159,0.172,60.717,1.577,0.589286699526,0.007,3.566,0.784,1.406,NaN,0.031,0.09,NaN,46.509,0.421,4.911,0.718,0.114,13.17,0.001,8.879,NaN,2.126,7.128,NaN,0.775,0.457,0.406,6.125,10.22,1.371,117.823,6.202,2.872,0.546,30.926,5.52622171137,0.196,52.878,563.837917841,0.079,NaN,0.027,0.029,0.009,31.397,0.717,13.2924947515,0.021,0.194,9.044,16.54218957,3.81981905698,0.017,0.152,55.113,54.675,0.918,NaN,0.009,0.01,0.938,0.653,0.12,21.689,11.513,4.151,19.4,1.90262817795,9.563,NaN,0.097,0.01,4.18,2.043,21.068,7.39599597461,NaN,0.191,169.08943606,12.221,165.008,0.601,1333.273,1.566,30.0439387043,0.016,18.732,4.205,NaN,0.047,0.847,0.948,2.535,3748.39781892,1323.65618108,3050.59726519,2021.45673481,1245.13846502,126.591,1031.92224311,27.037,2047.90875689,146.731,1504.776,60.844,126.214,124.603,-109.657,5087.0
1979.0,0.611,2.069,12.441,NaN,1.501,NaN,0.111,30.189,1.07663776165,NaN,55.923,16.797,15.3262551953,1.89,2.218,1.813,0.164,23.2456323235,38.242,0.057,0.1,0.126,0.006,1.37720339191,0.257,51.356,0.007,2.029,21.585,0.111,0.03,0.008,116.627,0.068,0.026,0.028,0.055,6.78,407.652,12.117,0.006,0.095,0.007,0.762,1.479,5.58451091721,8.648,0.819,49.8058427325,32.963,1.024,17.086,0.099,0.009,1.857,3.318,11.712,0.652,0.017,NaN,6.11491275306,0.504,0.131,0.004,NaN,0.229,14.817,144.302,0.149,0.077,1.842,0.04,4.07465983641,305.694,0.725,0.025,13.988,0.156,0.013,0.147,1.28,0.258,0.03,0.415,0.206,0.527,4.332,23.515,0.542,90.521,25.933,14.451,7.469,44.761,5.732,105.663,2.328,260.6,1.035,69.4299821336,1.374,0.007,4.818,2.88597380092,0.061,3.59723675658,1.678,NaN,0.531,7.099,5.88497020849,3.306,0.113,3.58829855393,0.306,0.174,7.439,0.008,0.117,0.247,NaN,0.194,0.165,0.18,65.687,1.718,0.640965687116,0.007,4.352,0.721,1.391,NaN,0.031,0.14,NaN,51.217,0.448,4.493,0.467,0.131,19.168,0.001,9.08,NaN,2.106,7.704,NaN,0.871,0.49,0.373,6.074,10.4,1.292,120.668,6.826,3.916,0.499,36.327,5.57220937456,0.25,53.47,568.530018451,0.081,NaN,0.041,0.026,0.009,37.67,0.791,14.4582136992,0.033,0.185,9.851,16.1141572675,4.1548077506,0.03,0.133,59.697,55.562,1.022,NaN,0.01,0.008,0.974,0.626,0.122,23.16,10.884,6.149,20.694,1.91846131466,10.018,NaN,0.377,0.011,4.561,2.392,20.61,7.45754337348,NaN,0.184,170.496550802,9.983,175.864,0.565,1336.344,1.712,30.2939559143,0.017,20.881,4.44,NaN,0.049,0.879,0.983,2.577,3824.00700764,1385.08299236,3129.9947205,2079.0952795,1291.55343839,136.641,1070.74746933,28.031,2102.19353067,156.006,1518.824,61.327,135.286,125.125,34.785,5369.0
1980.0,0.48,1.41,18.14,NaN,1.458,NaN,0.039,29.653,1.119077676,NaN,60.198,14.264,15.9303998583,2.179,2.151,2.083,0.184,24.1619504017,36.895,0.052,0.141,0.119,0.006,1.35423767973,0.269,51.02,0.007,1.877,21.131,0.118,0.04,0.078,116.866,0.033,0.045,0.029,0.057,6.89,400.107,12.096,0.013,0.111,0.008,0.672,1.697,5.49138576871,8.563,0.875,50.3997048743,34.091,0.955,16.421,0.095,0.01,1.761,3.666,12.337,0.582,0.016,NaN,6.35595610367,0.497,0.115,0.004,NaN,0.217,15.884,137.814,0.102,0.08,1.809,0.043,4.23527858916,300.836,0.698,0.024,14.025,0.154,0.013,0.171,1.23,0.263,0.04,0.488,0.205,0.561,4.544,23.687,0.509,95.059,25.848,12.424,7.16,33.001,5.767,106.073,2.305,258.405,1.289,72.1668381121,1.69,0.008,6.729,2.99973581566,0.051,3.7390359998,1.685,NaN,0.557,7.337,6.1169494688,3.007,0.144,3.52846147229,0.44,0.194,7.635,0.012,0.107,0.279,NaN,0.213,0.172,0.161,73.208,1.876,0.630277190723,0.004,4.348,0.875,1.507,NaN,0.034,0.148,NaN,48.407,0.546,4.761,0.553,0.156,18.586,0.001,9.554,NaN,1.649,8.745,NaN,0.852,0.499,0.418,6.578,10.09,1.273,126.691,7.359,3.572,1.065,36.779,5.79185993577,0.222,53.618,590.940866505,0.135,NaN,0.031,0.027,0.011,46.197,0.914,14.2171141083,0.026,0.166,8.572,16.3062951257,4.08552378026,0.028,0.222,62.3,58.632,0.906,NaN,0.01,0.01,1.022,0.647,0.127,19.569,11.055,5.673,22.812,1.99408501723,10.94,NaN,0.196,0.011,4.619,2.588,20.661,7.75151179373,NaN,0.171,177.217343319,10.064,157.974,0.514,1287.475,1.592,31.4881114046,0.017,24.762,4.587,NaN,0.044,0.905,0.963,2.628,3778.92306094,1409.57593906,3063.97347988,2124.52552012,1263.09585112,146.796,1075.56603827,27.857,2103.60496173,151.767,1477.713,65.963,139.189,122.002,4.499,5315.0
1981.0,0.541,2.002,12.664,NaN,1.44,NaN,0.029,27.827,1.09793530121,NaN,62.82,15.307,15.6294319348,0.764,2.325,2.163,0.187,23.70546644,33.819,0.05,0.117,0.106,0.007,1.4738257343,0.275,46.852,0.012,0.401,21.91,0.152,0.043,0.082,113.472,0.009,0.043,0.037,0.057,6.696,395.828,12.124,0.013,0.129,0.018,0.614,1.218,5.97631108926,8.931,0.831,49.8617534176,34.198,1.03,14.061,0.082,0.01,1.682,4.552,13.902,0.5,0.019,NaN,6.23587506822,0.509,0.12,0.007,NaN,0.295,14.047,123.998,0.089,0.09,1.793,0.043,4.15526283226,286.779,0.831,0.014,13.832,0.144,0.016,0.215,1.082,0.27,0.039,0.491,0.209,0.497,5.097,23.621,0.478,102.215,27.314,8.76,7.101,30.812,5.785,103.087,2.022,253.506,1.599,70.8034132387,1.78,0.008,6.876,2.9430627712,0.041,3.66839559462,1.732,NaN,0.529,7.857,6.00138390886,2.571,0.146,3.84004772439,0.28,0.165,8.406,0.013,0.108,0.312,NaN,0.215,0.181,0.148,77.592,1.812,0.685934793671,0.005,4.324,0.679,1.538,NaN,0.034,0.124,NaN,44.984,0.38,4.507,0.584,0.187,17.987,0.001,9.063,NaN,1.641,9.381,NaN,0.911,0.527,0.394,6.573,9.453,1.307,111.825,7.425,3.507,1.457,38.108,5.68243618788,0.214,54.037,579.77641068,0.164,0.002,0.026,0.028,0.012,47.857,0.899,15.4725783766,0.027,0.189,7.322,16.1322465824,4.44630228176,0.037,0.075,70.185,56.528,1.084,0.015,0.011,0.01,0.993,0.554,0.119,18.934,10.597,7.264,20.503,1.95641141002,10.376,NaN,0.171,0.013,4.707,2.678,21.782,7.60506497325,NaN,0.144,173.869233021,10.051,152.937,0.579,1235.831,1.466,30.8932166381,0.014,25.08,4.834,NaN,0.044,1.154,0.918,2.573,3643.04491164,1411.13908836,2947.76917735,2106.41482265,1200.26826794,150.338,1070.1037991,26.171,2027.0482009,151.145,1427.05,68.273,134.012,112.677,-14.861,5152.0
1982.0,0.573,1.993,10.709,NaN,1.268,NaN,0.08,28.204,1.11869446605,NaN,63.845,14.69,15.9249447519,0.617,2.683,2.345,0.176,24.1536765348,32.057,0.047,0.137,0.108,0.009,1.35400663635,0.3,46.953,0.01,0.571,24.579,0.157,0.043,0.092,109.159,0.01,0.045,0.039,0.056,5.622,430.941,12.521,0.013,0.367,0.014,0.569,1.666,5.49044889599,9.423,0.846,49.3819792954,34.923,0.838,14.58,0.095,0.011,1.729,5.26,15.414,0.482,0.02,NaN,6.35377960986,0.404,0.125,0.006,NaN,0.229,11.749,119.142,0.099,0.092,1.788,0.044,4.23382828688,277.843,0.83,0.006,14.221,0.141,0.017,0.208,0.989,0.268,0.039,0.383,0.225,0.481,5.373,23.69,0.436,108.65,28.745,8.351,6.967,37.673,6.567,100.813,1.696,245.487,1.716,72.142125752,1.28,0.007,5.773,2.99870860491,0.043,3.73775562773,1.667,NaN,0.164,8.389,6.11485481893,2.416,0.132,3.52785948957,0.276,0.162,8.337,0.013,0.1,0.358,NaN,0.246,0.241,0.137,83.13,1.844,0.630169660578,0.005,4.652,0.693,1.527,NaN,0.034,0.121,NaN,36.63,0.345,4.974,0.577,0.204,17.89,0.001,8.96,NaN,1.564,10.195,NaN,0.898,0.531,0.383,6.455,9.544,1.186,115.138,7.978,3.369,1.73,38.698,5.78987660752,0.236,53.388,590.738508415,0.166,0.001,0.031,0.031,0.013,43.112,0.833,14.2146885591,0.023,0.151,8.113,15.9770207046,4.08482675843,0.033,0.196,76.561,57.242,1.204,0.018,0.011,0.011,1.044,0.511,0.119,16.987,9.989,6.678,20.593,1.99340217524,10.337,NaN,0.2,0.012,5.025,2.598,23.722,7.74885741458,NaN,0.149,177.156658122,10.055,149.583,0.591,1172.784,1.329,31.4773288129,0.014,25.472,5.013,NaN,0.049,1.622,0.96,2.403,3554.36283225,1475.68516775,2850.89660637,2179.15139363,1172.03766571,156.715,1111.59189026,26.774,2011.11210974,154.552,1365.225,69.651,134.384,102.106,-19.154,5113.0
1983.0,0.688,2.081,14.351,NaN,1.395,NaN,0.023,28.692,1.13473168495,NaN,61.359,14.176,16.1532392799,0.55,2.244,2.246,0.187,24.4999353299,27.713,0.047,0.126,0.123,0.008,1.45802236697,0.281,45.441,0.01,0.738,24.643,0.162,0.056,0.1,108.308,0.01,0.047,0.04,0.056,5.683,454.603,13.485,0.013,0.312,0.014,0.574,1.32,5.91222899513,8.411,0.845,49.4605564744,37.442,1.098,13.625,0.095,0.011,2.158,5.333,15.569,0.519,0.017,NaN,6.44486520792,0.503,0.133,0.006,NaN,0.195,11.338,115.245,0.105,0.115,1.505,0.044,4.29452299228,276.781,0.997,0.01,15.147,0.099,0.017,0.222,0.867,0.26,0.039,0.34,0.244,0.546,5.731,24.308,0.422,117.895,28.622,10.567,7.011,40.882,6.528,98.545,1.759,241.025,2.008,73.1763304416,1.271,0.006,5.893,3.04169705957,0.049,3.79133880619,1.996,NaN,0.194,8.294,6.2025152734,2.261,0.186,3.79887210684,0.181,0.157,10.355,0.014,0.114,0.272,NaN,0.28,0.255,0.163,75.932,1.908,0.678579731767,0.006,4.853,0.539,1.575,NaN,0.034,0.135,NaN,37.703,0.315,4.899,0.546,0.263,16.343,0.001,8.206,NaN,2.054,10.991,NaN,0.953,0.548,0.397,5.577,9.658,1.17,115.173,8.23,3.073,1.797,41.152,5.87287828619,0.246,54.694,599.20713239,0.19,0.001,0.028,0.031,0.015,43.919,0.718,15.306670811,0.027,0.188,9.544,16.0024435256,4.39862598828,0.039,0.255,79.692,55.868,1.31,0.014,0.009,0.011,1.066,0.375,0.074,15.898,10.927,7.625,22.711,2.02197890287,11.576,NaN,0.149,0.013,4.446,3.083,24.691,7.85994236798,NaN,0.168,179.69631501,9.638,148.825,0.605,1182.145,1.041,31.928576967,0.015,25.389,5.268,NaN,0.047,1.726,0.892,2.853,3555.59102167,1529.48897833,2835.4304912,2249.6495088,1160.51357427,162.941,1155.6890197,24.167,2012.8109803,162.844,1366.493,67.058,133.034,97.939,-89.019,5094.0
1984.0,0.772,2.134,19.39,NaN,1.366,NaN,0.04,29.049,1.1449443477,NaN,64.52,14.876,16.2986195378,0.506,2.511,2.488,0.204,24.720436423,28.747,0.047,0.14,0.121,0.014,1.53759370775,0.285,46.034,0.009,0.523,23.825,0.127,0.06,0.112,110.912,0.023,0.051,0.041,0.059,6.054,494.93,13.357,0.013,0.311,0.006,0.546,1.474,6.23488796035,8.891,0.868,51.1356103782,40.307,1.081,13.798,0.097,0.012,2.03,5.797,17.409,0.438,0.022,NaN,6.50286943543,0.454,0.136,0.007,NaN,0.159,11.523,110.538,0.097,0.125,1.635,0.047,4.33317399283,282.701,0.704,0.009,15.559,0.155,0.017,0.239,0.933,0.267,0.044,0.383,0.249,0.542,6.094,24.776,0.495,121.928,30.593,10.964,6.962,41.127,6.475,100.259,1.403,256.376,2.278,73.8349224187,1.178,0.006,7.736,3.06907254107,0.05,3.82546111466,1.923,NaN,0.191,7.806,6.25833833493,2.435,0.165,4.00619495309,0.262,0.152,9.462,0.016,0.119,0.372,NaN,0.404,0.236,0.171,75.709,1.759,0.715613113635,0.006,4.858,0.419,1.792,NaN,0.034,0.192,NaN,39.557,0.329,5.262,0.505,0.271,18.987,0.001,9.026,NaN,2.198,11.687,NaN,0.786,0.558,0.421,5.643,8.452,1.102,118.324,7.926,3.363,1.652,44.699,5.9257345923,0.272,51.615,604.60003755,0.173,0.001,0.031,0.031,0.014,42.464,0.902,16.1420299571,0.027,0.168,9.109,16.5443896218,4.63868030806,0.039,0.195,86.16,54.255,1.026,0.014,0.01,0.018,0.956,0.424,0.091,15.635,10.683,9.024,23.182,2.04017685124,12.535,NaN,0.166,0.013,4.782,3.149,26.124,7.93068238668,NaN,0.159,181.313594131,12.652,144.351,0.646,1219.069,0.941,32.2159363427,0.015,25.421,4.786,NaN,0.049,1.956,0.769,2.706,3625.05886883,1611.55613117,2906.44754974,2330.16745026,1164.04223715,177.953,1224.47452842,26.738,2025.48647158,170.795,1405.855,70.54,134.73,98.316,-54.931,5280.0
1985.0,0.957,2.149,19.849,NaN,1.282,NaN,0.068,27.433,1.23479062437,NaN,65.784,14.917,17.5776077116,0.412,2.78,2.791,0.231,26.6603029106,28.483,0.052,0.203,0.123,0.017,1.5684611036,0.316,49.427,0.01,0.708,24.418,0.13,0.063,0.114,109.587,0.023,0.053,0.044,0.049,5.864,536.284,13.193,0.015,0.349,0.006,0.618,1.998,6.36005415591,8.884,0.846,50.4465489618,43.208,0.993,16.299,0.102,0.013,1.989,5.299,17.436,0.542,0.018,NaN,7.0131637634,0.495,0.141,0.008,NaN,0.158,13.544,109.321,0.1,0.16,1.723,0.047,4.67320759378,285.654,0.907,0.012,16.526,0.139,0.017,0.243,0.961,0.271,0.047,0.387,0.257,0.52,6.276,23.481,0.444,133.751,33.064,12.183,7.288,43.886,6.782,101.482,1.376,249.631,2.329,79.6289095947,1.028,0.006,7.952,3.30990934786,0.055,4.12565338025,2.197,NaN,0.197,8.568,6.74944377485,2.5,0.2,4.08661984351,0.295,0.152,9.882,0.018,0.111,0.327,NaN,0.33,0.179,0.193,78.675,2.462,0.729979140981,0.007,4.872,0.313,1.83,NaN,0.034,0.185,NaN,40.346,0.397,5.946,0.543,0.272,19.06,0.001,9.512,NaN,2.362,12.865,NaN,0.717,0.58,0.438,5.321,7.649,1.125,121.598,7.474,3.383,1.766,48.632,6.39073989211,0.271,52.998,652.044319326,0.168,0.001,0.035,0.031,0.015,47.083,0.73,16.4660833309,0.041,0.181,9.113,16.3214510382,4.73180242514,0.041,0.234,88.414,54.877,1.051,0.014,0.009,0.018,1.111,0.436,0.12,17.015,10.861,8.086,23.147,2.2002739723,13.272,NaN,0.15,0.013,5.66,3.256,29.102,8.55302030673,NaN,0.169,195.541666767,13.615,152.674,0.643,1223.469,0.899,34.7439910344,0.033,27.619,5.772,NaN,0.047,2.361,0.751,2.799,3709.46310359,1717.31889641,2936.28096619,2490.50103381,1187.8161175,182.466,1295.43571019,28.274,2114.42328981,184.101,1411.879,72.61,137.549,100.456,-88.238,5439.0
1986.0,0.857,2.197,20.801,NaN,1.271,NaN,0.068,28.419,1.23816310704,0.049,65.439,14.748,17.6256159943,0.385,3.003,3.126,0.25,26.7331180161,28.052,0.056,0.189,0.116,0.015,1.63805137028,0.361,54.236,0.011,0.627,24.96,0.131,0.066,0.118,105.596,0.016,0.056,0.044,0.051,6.067,564.213,13.39,0.014,0.291,0.006,0.711,1.627,6.64224021957,9.154,0.967,50.8031684668,46.956,0.921,15.972,0.105,0.013,2.231,4.166,20.334,0.543,0.022,NaN,7.03231824415,0.604,0.134,0.009,NaN,0.165,14.543,105.158,0.1,0.165,1.355,0.044,4.68597114357,286.638,0.831,0.011,16.125,0.089,0.018,0.259,1.009,0.272,0.05,0.285,0.23,0.504,7.008,22.781,0.487,143.404,33.199,13.022,7.779,40.515,7.261,99.933,1.241,249.612,2.531,79.8463935245,1.135,0.005,9.632,3.31894943263,0.057,4.13692143999,2.116,NaN,0.199,9.288,6.76787797875,2.457,0.239,4.26793703658,0.321,0.151,10.904,0.022,0.104,0.405,NaN,0.374,0.102,0.218,80.327,2.638,0.762367220594,0.008,5.149,0.268,1.852,NaN,0.044,0.192,1.414,39.568,0.383,6.243,0.617,0.246,20.045,0.001,9.175,NaN,2.693,13.486,NaN,0.751,0.563,0.477,5.958,7.965,1.03,123.635,8.323,3.626,0.547,49.755,6.40819439743,0.294,55.126,653.82519466,0.163,0.001,0.036,0.031,0.014,55.871,0.726,17.1966587513,0.045,0.184,9.552,16.4368315332,4.94174540166,0.042,0.252,90.225,51.941,0.967,0.016,0.013,0.018,1.159,0.48,0.125,16.918,11.534,8.55,25.768,2.20628340069,13.554,NaN,0.193,0.013,4.741,3.29,31.874,8.57638047175,NaN,0.192,196.075733733,12.881,155.107,0.627,1224.755,0.867,34.8388844562,0.016,29.869,6.297,NaN,0.049,2.255,0.788,3.58,3709.26703168,1792.87696832,2937.01706365,2565.12693635,1187.89710328,189.079,1345.28264153,24.88,2118.34235847,195.83,1410.78,72.553,145.353,107.488,-2.632,5607.0
1987.0,0.852,2.03,22.94,NaN,1.586,NaN,0.075,31.345,1.29032550453,0.122,69.841,15.747,18.3681630645,0.388,3.117,3.235,0.257,27.859353744,28.12,0.062,0.147,0.157,0.028,1.62774683544,0.419,56.594,0.012,0.905,24.989,0.141,0.073,0.119,112.286,0.022,0.059,0.071,0.054,6.183,602.593,13.768,0.016,0.361,0.006,0.752,2.095,6.6004556962,9.259,1.124,50.4057492726,52.579,1.051,15.846,0.108,0.013,2.66,4.122,20.401,0.668,0.027,NaN,7.32858177958,0.704,0.136,0.01,NaN,0.13,15.723,102.943,0.114,0.166,1.097,0.049,4.88338575561,282.561,0.896,0.013,17.309,0.064,0.02,0.276,1.089,0.271,0.053,0.357,0.249,0.593,7.71,23.026,0.505,153.139,33.644,14.421,8.235,43.562,7.468,104.628,1.468,246.994,2.635,83.2102308844,1.411,0.006,8.582,3.45877298137,0.057,4.31120521514,2.172,NaN,0.209,8.881,7.05300094784,2.361,0.265,4.24108860759,0.362,0.149,11.116,0.022,0.098,0.506,NaN,0.448,0.896,0.254,83.817,2.887,0.757571376136,0.008,5.486,0.268,1.357,NaN,0.043,0.238,1.273,41.606,0.398,6.575,0.665,0.273,16.183,0.001,9.581,NaN,2.581,14.599,NaN,0.873,0.637,0.539,7.031,8.913,1.099,126.903,8.6,3.136,0.506,52.539,6.67816430806,0.32,57.858,681.370103323,0.168,0.001,0.04,0.031,0.014,52.006,0.669,17.0884792568,0.055,0.136,8.89,16.3082507274,4.91065822785,0.044,0.271,89.726,52.053,1.08,0.015,0.014,0.021,0.914,0.48,0.119,16.285,10.977,9.879,26.821,2.29923160038,15.529,NaN,0.209,0.015,4.778,3.204,35.426,8.93769358523,NaN,0.21,204.33618044,13.006,155.95,0.652,1277.456,0.971,36.3066068659,0.013,30.265,7.082,NaN,0.05,2.368,0.737,4.156,3817.58218563,1881.15081437,3016.49724001,2682.23575999,1199.29090187,189.168,1412.58441024,26.301,2166.49158976,200.359,1473.637,77.269,152.878,117.896,-64.629,5752.0
1988.0,0.782,1.998,22.893,NaN,1.399,NaN,0.078,33.126,1.32578535541,0.167,71.215,14.546,18.8729444711,0.42,3.317,3.694,0.258,28.6249656193,27.367,0.068,0.153,0.177,0.03,1.68462971611,0.441,57.094,0.013,1.559,23.804,0.151,0.07,0.123,118.446,0.02,0.062,0.063,0.018,7.343,646.169,14.302,0.017,0.409,0.006,0.802,2.498,6.83111376019,9.718,1.126,49.6056220358,60.228,1.096,14.96,0.1,0.015,2.682,4.71,20.325,0.674,0.029,NaN,7.52998089642,0.729,0.144,0.011,NaN,0.151,14.231,101.502,0.141,0.156,1.182,0.05,5.01758765277,281.682,0.941,0.019,18.541,0.149,0.026,0.308,1.125,0.28,0.059,0.383,0.279,0.683,8.04,21.343,0.504,165.339,36.041,18.524,8.138,48.073,8.195,106.294,1.235,269.725,2.54,85.4969580462,1.306,0.006,8.976,3.55382463594,0.057,4.42968283454,2.088,NaN,0.223,9.926,7.24682673906,2.435,0.263,4.38929675146,0.362,0.148,11.651,0.026,0.105,0.549,NaN,0.472,0.881,0.233,83.738,3.162,0.784045297785,0.009,5.775,0.276,1.123,NaN,0.043,0.271,1.133,40.064,0.422,6.926,0.613,0.27,19.293,0.001,9.122,NaN,2.887,15.875,NaN,0.799,0.6,0.615,6.847,10.289,1.175,121.619,8.979,3.253,0.603,60.529,6.86168909283,0.367,58.025,700.095054641,0.19,0.002,0.045,0.031,0.013,55.237,0.748,17.685649471,0.054,0.125,9.846,16.0493779642,5.08226500348,0.043,0.275,93.552,54.277,0.921,0.018,0.018,0.018,1.322,0.512,0.119,15.665,11.102,10.075,30.892,2.3624175247,18.272,NaN,0.216,0.019,4.327,3.399,34.445,9.18331322198,NaN,0.236,209.951608844,13.19,155.567,0.624,1333.151,1.311,37.3043604256,0.018,31.66,6.322,NaN,0.049,2.619,0.857,4.391,3916.05153272,2001.67646728,3099.9182459,2817.8097541,1187.48886923,198.861,1524.94619133,26.226,2180.45480867,213.419,1535.502,79.037,159.23,122.02,-74.748,5965.0
1989.0,0.757,2.45,21.829,NaN,1.366,NaN,0.078,31.931,1.29801556435,0.177,75.749,14.758,18.4776333278,0.531,3.201,3.669,0.27,28.0253894427,29.305,0.082,0.175,0.214,0.017,1.680933022,0.484,58.365,0.013,1.731,23.654,0.224,0.082,0.123,120.09,0.022,0.071,0.068,0.028,8.832,656.815,14.517,0.017,0.411,0.006,0.811,2.324,6.81612379665,9.746,1.184,47.9781677693,63.927,1.198,13.303,0.111,0.016,2.827,5.527,19.684,0.706,0.032,NaN,7.3722585356,0.771,0.158,0.011,NaN,0.172,14.34,106.531,0.183,0.166,1.574,0.049,4.9124896743,277.364,0.912,0.019,20.23,0.129,0.028,0.324,1.158,0.285,0.063,0.326,0.283,0.744,8.276,20.75,0.519,180.787,35.715,19.976,8.186,52.18,8.66,111.51,1.835,279.67,2.518,83.7061457917,1.416,0.006,9.786,3.47938651728,0.064,4.33689906205,2.195,NaN,0.182,10.178,7.09503530195,2.634,0.281,4.37966502806,0.264,0.154,13.603,0.034,0.114,0.592,NaN,0.415,0.777,0.287,98.685,2.882,0.782324815469,0.009,6.25,0.284,1.217,NaN,0.043,0.249,1.611,44.478,0.462,6.928,0.403,0.284,11.574,0.001,10.168,NaN,2.745,16.623,NaN,0.688,0.555,0.639,5.956,10.674,1.362,115.568,11.238,3.907,2.083,64.316,6.7179647172,0.379,58.397,685.430921181,0.188,0.002,0.045,0.033,0.013,55.56,1.008,17.6468406837,0.064,0.102,11.423,15.5228322307,5.07111265413,0.044,0.261,93.021,61.814,0.926,0.018,0.028,0.021,1.025,0.506,0.119,15.144,10.763,9.426,33.632,2.31293452145,21.514,NaN,0.228,0.019,4.402,3.609,37.992,8.9909602982,NaN,0.219,205.553979705,14.859,158.637,0.602,1350.173,1.331,36.522986359,0.017,29.685,4.775,NaN,0.051,2.726,0.71,4.414,3947.07833024,2061.79566976,3174.27937119,2834.59462881,1203.80942935,191.569,1573.95555205,27.528,2178.10444795,225.731,1569.105,83.646,159.171,126.611,-38.485,6097.0
1990.0,0.73,2.042,21.515,NaN,1.208,NaN,0.082,30.71,1.21701132833,0.502,78.356,16.56,17.3245142032,0.532,3.241,4.236,0.293,26.2764310147,29.58,0.085,0.195,0.163,0.035,1.67959297038,0.594,56.964,0.013,1.751,20.661,0.16,0.083,0.123,122.737,0.024,0.069,0.054,0.04,9.311,671.051,15.636,0.021,0.324,0.006,0.806,1.581,6.81068993487,9.092,1.269,44.8668136981,66.767,1.11,13.566,0.109,0.016,2.61,4.591,20.71,0.714,0.033,NaN,6.9121837978,0.823,0.17,0.01,NaN,0.223,14.111,108.816,0.222,0.172,1.321,0.052,4.60591979643,276.417,1.072,0.026,19.832,0.152,0.03,0.353,1.387,0.288,0.069,0.311,0.271,0.707,7.543,17.168,0.543,188.322,40.787,14.332,8.565,57.577,9.145,113.867,2.172,298.564,2.837,78.4823622128,1.588,0.006,13.175,3.26225118054,0.064,4.06624961464,2.481,NaN,0.132,10.03,6.65226101637,2.728,0.282,4.37617352833,0.269,0.167,15.433,0.042,0.115,0.594,0.013,0.564,0.727,0.399,85.742,2.739,0.781701140629,0.009,6.42,0.273,1.166,0.007,0.043,0.173,1.695,44.582,0.443,6.453,0.695,0.227,12.374,0.001,8.553,NaN,3.105,18.698,NaN,0.755,0.584,0.617,5.773,11.389,1.501,100.02,11.507,3.211,0.474,67.342,6.29872197891,0.396,43.322,642.655772993,0.186,0.002,0.045,0.034,0.013,59.435,0.868,17.6327724983,0.031,0.106,12.801,14.5161863019,5.06706992749,0.044,0.005,90.95,59.685,1.029,0.018,0.025,0.022,1.516,0.494,0.116,13.943,11.689,10.213,34.344,2.16859303663,26.134,NaN,0.211,0.021,4.625,3.618,39.775,8.42986851313,NaN,0.219,192.726134227,14.183,155.727,0.647,1300.283,1.089,34.2437250862,0.019,33.314,5.838,NaN,0.054,1.799,0.667,4.228,3822.10836151,2089.09263849,3116.52925373,2794.67174627,1161.41145429,188.419,1627.70124536,28.327,2076.86175464,234.509,1508.939,85.834,160.543,143.78,72.019,6127.0
