Oil: Consumption *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Change,2013.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013 over,share
Thousand barrels daily,1965.0,1966.0,1967.0,1968.0,1969.0,1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2012.0,of total
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,269.111424658,319.677013699,388.805726027,412.304863388,470.398438356,535.600356164,595.056,624.667978142,747.469863014,777.779561644,816.314958904,922.931885246,882.149150685,930.532712329,992.926219178,1044.15204918,1016.96213699,969.80630137,988.770219178,940.151557377,914.744356164,909.719041096,944.776986301,976.024644809,1024.50224658,976.103479452,992.758739726,1084.72472678,1037.52843836,1076.70726027,1177.13660274,1200.92775956,1270.37769863,1363.30405479,1385.59468493,1421.98278689,1483.31479452,1492.82920548,1539.42427397,1575.07907104,1594.29224658,1591.89575342,1613.082,1556.71215847,1472.69528828,1394.30235616,1376.72057534,1284.70306844,1199.96205598,-0.0732219666243,0.0141718657687
Sweden,369.066438356,416.707917808,408.876410959,457.898469945,516.937890411,562.016657534,531.452493151,546.752103825,569.396164384,509.799369863,511.699205479,564.992240437,547.062931507,530.361945205,552.855068493,492.631349727,449.301575342,423.582123288,379.517890411,365.279830601,390.309657534,407.543205479,378.911150685,365.230131148,363.122082192,364.118547945,345.568246575,365.997879781,353.717863014,375.859767123,359.880465753,384.316715847,358.882835616,361.337493151,356.919232877,333.638469945,338.164356164,349.046794521,367.086739726,361.966065574,357.53569863,358.005671233,357.060547945,349.56942623,322.600958904,336.389059487,311.043124009,308.654644809,305.185262651,-0.0202756226063,0.00341575150378
Switzerland,164.824849315,175.423917808,188.765616438,208.399098361,227.288876712,254.663150685,270.548575342,276.655874317,298.388219178,266.147917808,257.04769863,266.357677596,268.625835616,277.76539726,266.589643836,266.091448087,247.65630137,234.644219178,256.586328767,248.140628415,253.58969863,276.733150685,261.557561644,262.289262295,252.92769863,270.972136986,275.858520548,279.287978142,262.708273973,271.141424658,251.777205479,260.222076503,274.689369863,278.136794521,270.502082192,260.256830601,278.264,264.24369863,257.035013699,255.011557377,259.901085892,266.019264515,240.663832258,255.527596504,259.829181014,241.716518082,234.500136385,238.003385124,249.110404274,0.0502444170415,0.00281448615715
Turkey,96.420109589,89.8369863014,110.029863014,123.965163934,137.584136986,149.514410959,171.996383562,191.690191257,239.056986301,241.524575342,260.38569863,297.351639344,323.235945205,307.02109589,294.534547945,295.348442623,308.028739726,329.183150685,324.931506849,367.313306011,338.641945205,369.834684932,428.800246575,459.789453552,436.212794521,462.084876712,461.056986301,487.92704918,562.995780822,543.67630137,600.408054795,624.637978142,636.954465753,634.633479452,625.802657534,666.303032787,636.958219178,648.643671233,649.07169863,660.391918361,665.445890411,697.693945205,717.500465753,684.391147541,706.924493151,693.501013699,672.338246575,677.641716437,713.836232826,0.0566106624901,0.00791327469051
Turkmenistan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,95.5580743575,69.6399786716,69.6446161695,69.4848182595,69.6913587486,93.3494160686,103.826262005,116.110737705,63.9916438356,64.9710958904,59.4010958904,68.8236338798,68.912109589,74.5067671233,80.5074794521,87.131010929,84.0869863014,95.9764931507,109.645068493,111.795901639,112.949452055,108.950547945,114.715205479,118.934289617,110.146575342,122.578219178,130.200547945,133.56039724,137.32368474,0.0283742658794,0.00150446046609
Ukraine,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1271.60454795,1277.65961644,1330.15767123,1219.81489071,1170.67619178,1271.60454795,1160.60712329,857.49726776,496.021917808,403.202739726,393.734246575,292.745901639,289.049315068,298.320821918,269.654794521,252.948251366,283.848575342,282.283287671,295.305835616,310.072677596,295.656246575,308.330082192,318.366819178,300.663948087,282.373172603,267.606542466,278.513082192,267.313508197,260.25622829,-0.0270433519036,0.00290504517034
United Kingdom,1448.72991781,1555.51936986,1676.37586301,1781.88653005,1921.5160274,2030.30358904,2038.42863014,2156.54885246,2226.19383562,2070.62879452,1818.97794521,1808.9152459,1831.31936986,1895.46931507,1917.47865753,1646.53983607,1537.6980274,1559.23986301,1516.17619178,1823.57092896,1615.16090411,1639.61167123,1604.13145205,1698.34554645,1743.70287671,1753.83473973,1752.54956164,1771.27551913,1788.33613699,1777.58331507,1758.55194521,1798.43759563,1753.97128767,1743.12734247,1729.14315068,1703.92081967,1703.79624658,1700.10610959,1722.76263014,1766.24740437,1806.21346045,1787.6684223,1716.45338112,1683.40356004,1609.74098058,1587.58741627,1531.86928742,1520.00365519,1503.15332123,-0.0142030427232,0.0166705958545
Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,232.471726027,238.53139726,226.355671233,278.568961749,267.098328767,202.750958904,216.522767123,174.96795082,181.856849315,157.94969863,132.138630137,128.702513661,140.323917808,139.472273973,140.404383562,140.777103825,135.609753425,132.228136986,144.746767123,145.619808743,102.906191781,102.759205479,94.0161369863,92.337295082,89.3640547945,77.1343561644,72.3326849315,68.6989089828,70.1546144615,0.0206379424781,0.00079756992636
Other Europe & Eurasia,3425.68630146,3678.68362324,4019.00202365,4281.00214237,4564.61078363,5043.9561654,5375.89322862,5807.98995217,6268.5475414,6900.6444583,7212.46360945,7377.1876623,7719.76076745,8198.80138024,8365.28792958,8700.72707575,8777.50749828,8732.95648008,8640.43846325,8602.1682454,940.600932707,934.693615502,923.156458624,954.99629013,921.23329296,954.858855975,750.870907829,613.681338798,541.363205479,472.28139726,462.944465753,505.17852459,522.705671233,512.647287671,481.274465753,475.796001694,513.481701562,533.868629507,567.208801041,599.637569399,622.615165863,636.821848082,659.920195397,670.05404734,657.989823906,662.237769258,663.750523079,649.451827074,660.730213942,0.0163664482534,0.00775436125696
Total Europe & Eurasia,11556.0597535,12593.2852945,13698.918736,14889.2353664,16450.4262905,18196.6887955,19164.8838588,20540.5617828,22105.2673496,21780.2739104,21618.1459108,22729.6297115,22968.1795894,24174.7486268,24713.0151899,23957.1764856,23092.6036764,22393.6001376,22011.8311619,22109.3462727,22104.4210893,22683.8025394,22835.7829104,22896.2211194,22928.0783914,23143.0601819,22761.8046198,22138.5170765,20593.6130548,19912.1057397,19713.6741892,19433.2239903,19632.4183932,19722.2867618,19602.8141491,19392.5586986,19732.6854971,19603.3267742,19887.6679079,20062.7347808,20186.852661,20356.5147034,20081.9023074,20012.9070566,19180.8795303,19087.1257405,19009.0988796,18636.160425,18645.0234436,-0.00366262462921,0.209934204817
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iran,133.623679481,147.638309044,165.165982042,183.529897237,202.865032623,221.97690514,244.963294002,272.443926614,327.69951637,380.595375366,447.002971658,503.91843824,588.594648538,651.412481247,673.419748946,590.72309597,584.047720026,635.423815536,771.825171962,826.217758519,917.427944452,842.334197254,891.622919352,928.952038601,1031.60008319,1069.39946115,1146.32328557,1233.40621979,1287.42874755,1328.76137493,1313.78229061,1345.77369017,1413.96969569,1399.08979667,1412.54663419,1455.81444064,1484.63047216,1492.60093897,1508.18106383,1547.80464948,1698.72962443,1843.39231748,1874.07762502,1958.55128701,2011.16157908,1872.60931821,1908.95104217,1926.91724233,2002.43817711,0.0398929417133,0.0221887584776
Israel,80.8474246575,84.379260274,88.029369863,91.628715847,95.8851232877,100.044794521,104.382328767,108.368224044,115.771890411,117.654109589,121.718383562,128.847622951,135.975232877,145.396630137,159.847150685,157.012896175,160.071643836,155.138164384,147.484383562,138.343961749,132.335260274,137.008712329,152.802767123,167.575819672,172.449808219,176.868136986,182.220986301,192.847240437,197.891232877,220.424767123,247.688958904,247.822431694,245.35769863,260.562438356,277.848383562,279.421612022,260.450849315,259.619616438,266.696794521,251.372669241,257.254868633,250.903090609,264.293361002,259.318923842,244.461333727,235.868961246,249.208155984,289.496742543,230.979456222,-0.218572810292,0.0025278434623
Kuwait,103.949534247,100.780164384,97.6907945205,94.4481420765,91.8001643836,88.9734246575,87.5322739726,94.7196174863,89.6222465753,82.0331506849,63.4743561644,74.7361748634,72.5310684932,78.4485479452,87.6404383562,86.2027322404,114.316931507,129.701561644,144.712465753,159.990163934,162.334986301,167.958986301,165.677863014,162.020874317,160.674054795,105.988493151,74.6572054795,112.318797814,103.502246575,136.763561644,142.037013699,138.612677596,154.611972603,229.605821918,256.122136986,257.27015847,264.939782192,285.481621918,333.722219178,373.815185792,410.621736986,377.632032877,382.993074192,405.121554158,454.265519616,486.638911334,466.458871038,490.123011869,494.353774178,0.0121694793925,0.00521459802985
Qatar,1.02032876712,1.01775342466,1.55112328767,1.98371584699,2.29884931507,1.97145205479,1.90635616438,2.26284153005,2.93852054795,4.01731506849,4.78750684932,6.5868852459,8.65594520548,8.52087671233,9.22150684932,16.9236885246,18.503890411,27.2529041096,30.2125753425,33.4638797814,43.8408493151,50.3676712329,53.4759178082,38.1573497268,42.1881917808,43.1041917808,39.0333150685,40.4032513661,41.2143287671,43.7183561644,45.6135068493,47.9359016393,50.6184109589,51.9176438356,51.3383287671,60.4015621038,72.7631777671,84.3122607397,94.7823149863,105.527380842,120.39065774,135.035320863,152.782021493,173.131663809,172.205886082,193.178081978,237.434816391,248.270727042,267.392603647,0.0706783160567,0.00202961219475
Saudi Arabia,390.679945205,394.030958904,397.383945205,399.683661202,404.208821918,407.680712329,411.154575342,438.233005464,465.71490411,487.686027397,366.374082192,427.880437158,499.759287671,537.346684932,653.429917808,607.086338798,727.364575342,804.616547945,877.861068493,929.249071038,954.647534247,949.360849315,989.667506849,986.539808697,979.053616767,1158.02295894,1235.28761642,1189.07786897,1225.43172644,1358.70131552,1298.59715878,1369.93139388,1423.30444835,1532.02260052,1541.70806318,1578.00398833,1622.25550727,1668.01923256,1780.33668492,1913.02514601,2012.41396717,2083.22411171,2201.3239094,2376.37583308,2591.89736515,2802.52086385,2846.90001651,2989.39826068,3074.72128803,0.0310988686979,0.0322491191328
United Arab Emirates,0.240571962284,0.257099804305,0.410573385519,0.892971755021,1.33734904821,2.68125956236,2.98589041096,3.89551912568,6.06271232877,8.39465753425,13.4858082192,19.4866393443,28.3203013699,30.9937260274,42.1868493151,99.3302185792,109.556520548,121.82430137,123.246109589,140.143661202,171.99169863,207.228794521,227.209808219,270.910409836,285.402164384,300.499917808,365.430027397,366.716994536,381.617260274,398.982273973,399.727972603,385.254043716,392.855205479,391.107753425,383.221863014,380.144972678,380.916164384,411.895150685,453.149315068,483.928387978,493.066273973,527.428219178,565.049643836,585.634781421,566.212794521,630.436739726,718.122328767,748.041793845,772.684333878,0.0417881570756,0.00850948877633
Other Middle East,176.370520548,185.347671233,194.869452055,204.401639344,215.569260274,226.845945205,250.968657534,269.881721311,279.074273973,281.931616438,290.903452055,318.990027322,341.909643836,374.222520548,436.339205479,455.622076503,522.128630137,541.252328767,542.46509589,595.866830601,632.743808219,659.820958904,662.359424658,708.284371585,737.876191781,803.324657534,774.578465753,840.853060109,916.26339726,949.73260274,995.277616438,997.968879781,1033.11586301,1047.06854795,1119.34487605,1112.18148471,1161.79648717,1215.27317793,1232.70817809,1265.33767839,1342.52862125,1237.9323897,1314.01634414,1448.22916167,1467.53124272,1545.52369357,1576.88660696,1660.60639737,1683.01992518,0.0148465940729,0.0192250367254
Total Middle East,886.732004868,913.451217068,945.101240359,976.568743309,1013.96460085,1050.17449347,1103.89337619,1189.80485558,1286.88406432,1362.31225208,1307.7465607,1480.44622513,1675.74612799,1826.34146755,2062.08481744,2012.90104679,2235.98991181,2415.20962375,2637.80687059,2823.27532683,3015.32208144,3014.08016986,3142.81620702,3262.44067243,3409.24411091,3657.20781735,3817.53090199,3975.62343303,4153.34893975,4437.08425209,4442.72451788,4533.29901847,4713.83329472,4911.37460267,5042.13028575,5123.23821896,5247.75244026,5417.20199925,5669.5765706,5940.81109772,6335.00575018,6455.54748242,6754.53597908,7206.36320499,7507.7357209,7766.77656991,8003.96183782,8352.85417569,8525.58955824,0.0215099547058,0.0919444561005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,26.7901643836,35.4666575342,33.4330958904,35.5051639344,37.8314520548,43.1311506849,49.0063013699,53.6750546448,58.9865205479,65.7844657534,73.0362465753,84.8477868852,95.394,99.584739726,119.065808219,120.730382514,130.648931507,138.234465753,155.777589041,172.469180328,177.060821918,180.724630137,183.44939726,182.572704918,192.835890411,213.143726027,208.415561644,210.573306011,209.331452055,202.84539726,197.174630137,186.169945355,186.42969863,193.070465753,186.141369863,191.171693989,198.312630137,220.77309589,229.685753425,239.012677596,249.983460986,258.300260274,285.980771672,308.661629836,326.525041096,326.947945205,344.617945205,367.567923497,385.824356164,0.0504548959434,0.00417674519122
Egypt,130.886082192,140.039041096,115.859506849,120.665,91.6910684932,117.276109589,122.261287671,139.975901639,131.845753425,145.932082192,159.639808219,187.623961749,201.454547945,209.166246575,229.438410959,256.879808743,296.432794521,336.512547945,370.563726027,398.927896175,406.921917808,409.673260274,425.595452055,431.37568306,450.503561644,465.738273973,457.897315068,445.38795082,427.985753425,427.188410959,462.905808219,488.807513661,518.281643836,545.872027397,560.419452055,551.936092896,537.095972603,524.374410959,540.095178082,555.954562842,616.861412048,601.556275099,642.049930946,686.741536372,725.550613835,766.177852244,720.365312048,746.371928491,757.40862719,0.0148627571762,0.0085212290287
South Africa,117.728931507,127.854246575,138.49709589,150.064863388,165.282876712,179.128493151,195.372739726,211.965355191,234.176328767,228.390794521,243.470246575,245.708879781,243.836630137,256.025534247,242.362136986,248.472076503,270.283178082,274.63109589,278.044383562,301.82352459,295.504630137,285.44830137,302.649671233,332.186258512,344.905934363,348.753370344,352.083867376,362.078223223,376.225099917,394.347426642,419.64169113,429.789873354,438.280236446,445.180759252,451.149315242,457.031406292,468.154671289,479.904139868,496.948152428,512.626164877,517.639098456,527.556247321,556.349987262,536.210435525,509.777921164,558.782841422,576.518212469,572.337852969,570.096020436,-0.00141925748903,0.00650614313781
Other Africa,287.179770788,314.639003853,334.858309866,349.557986454,379.497145125,402.848432886,439.637333072,468.967987213,513.660882595,528.334738253,537.038299617,612.083470761,658.00642268,695.2049548,745.031320858,798.269861679,808.866659978,846.211722796,844.503796349,807.853483438,851.913243101,823.808690587,859.917998384,915.137863242,947.744725883,965.841983527,977.210177764,1024.33473395,1059.43763481,1111.7166862,1130.96273253,1147.65753739,1184.91433671,1202.62192023,1272.03164334,1283.45852224,1324.66598304,1349.86967406,1387.51872678,1463.54409854,1535.07251798,1539.30467787,1583.91335093,1703.7426174,1744.35106824,1826.87274316,1732.99152523,1833.21856286,1911.06149441,0.0459647737443,0.0216361414641
Total Africa,562.58494887,617.998949058,622.648008496,655.793013777,674.302542386,742.38418631,806.277661839,874.584298688,938.669485335,968.442080719,1013.18460099,1130.26409918,1198.69160076,1259.98147535,1335.89767702,1424.35212944,1506.23156409,1595.58983238,1648.88949498,1681.07408453,1731.40061296,1699.65488237,1771.61251893,1861.27250973,1935.9901123,1993.47735387,1995.60692185,2042.374214,2072.97994021,2136.09792106,2210.68486202,2252.42486976,2327.90591562,2386.74517264,2469.7417805,2483.59771541,2528.22925707,2574.92132077,2654.24781071,2771.13750385,2919.55648947,2926.71746056,3068.29404081,3235.35621914,3306.20464433,3478.78138203,3374.49299495,3519.49626782,3624.3904982,0.032015517354,0.0408402606845
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,346.328246575,369.993123288,404.170575342,438.876830601,454.040958904,499.99309589,526.510328767,535.738469945,573.755424658,607.893726027,604.223479452,616.977896175,647.625178082,649.947726027,662.136958904,634.343715847,628.607123288,621.269780822,596.434821918,618.581830601,599.962027397,619.579972603,630.894383562,655.797185792,682.508410959,701.93490411,681.071506849,686.567213115,725.897808219,755.175753425,785.386164384,801.69773224,831.353890411,831.364219178,845.371616438,838.214672131,846.116684932,843.90109589,854.085808219,865.26045886,896.99545243,930.239101455,937.320385501,950.378976123,937.306184263,953.396681283,999.569823631,1026.60000465,1026.19914117,-0.00424887426198,0.0112217087299
Bangladesh,0.589657955342,0.608516639178,0.628482100274,0.646736151639,0.66717414,0.683553417534,0.697150684932,15.1407103825,16.8480821918,18.8076164384,22.0170410959,23.6831693989,23.4342465753,25.2936986301,27.956739726,31.1592896175,31.6408767123,29.2460821918,26.3183835616,32.329863388,34.7735616438,34.9031506849,34.2909863014,37.0759836066,40.2057808219,39.4655068493,35.9228767123,38.3100273224,43.8690410959,46.0770684932,60.0820273973,60.885136612,70.0063561644,77.8339178082,69.1345205479,67.6951912568,81.5512328767,80.3837566301,83.0328090685,86.1974387158,89.2731196986,89.1275717534,85.5395976712,86.0072179781,76.7157690685,88.2768403288,112.887781616,118.109318044,115.763573562,-0.0165607910603,0.00136943662073
China,216.081178082,277.426164384,274.040438356,298.822103825,401.660657534,555.742547945,755.241178082,866.906885246,1061.2180274,1220.05638356,1345.75221918,1538.67579235,1629.78312329,1822.92424658,1831.25312329,1689.76814208,1611.85073973,1597.19506849,1638.09375342,1695.30852459,1820.29646575,1934.26682192,2054.72580822,2202.65928962,2337.54789041,2320.04021918,2520.49728767,2736.05527322,3046.77964384,3115.09212603,3394.1068,3722.02775994,4119.94307342,4216.45086544,4451.76123781,4765.89235328,4859.40879945,5262.29903626,5771.46462756,6739.88490657,6944.74296413,7499.91804719,7860.39103508,7993.80881084,8306.07326494,9316.56757142,9867.06878177,10366.6653322,10756.410505,0.0381016209722,0.121234685183
China Hong Kong SAR,40.5936164384,44.7264657534,53.551890411,58.3181693989,69.5694520548,74.8968493151,79.6213150685,90.0056284153,93.9209315068,96.4362465753,91.1737534247,107.114672131,115.855452055,120.484246575,123.835013699,126.019590164,133.980273973,130.970136986,117.503534247,109.310983607,103.525452055,102.179972603,100.893780822,115.219590164,123.270383562,130.472767123,130.734356164,166.432377049,173.899041096,186.313616438,198.778849315,194.14352459,192.60169863,184.721287671,193.84290411,200.824863388,242.797616438,266.762520548,268.720958904,313.277759563,284.78539726,304.651386148,323.812731714,293.374825833,334.033541817,361.740391479,363.145506123,346.704324713,354.374403062,0.0259527582675,0.00423820223659
India,252.604657534,281.89939726,289.765260274,324.760546448,392.944986301,390.950246575,416.997863014,448.04715847,474.339561644,464.899287671,477.385972603,503.436994536,542.660219178,589.025041096,634.294794521,644.003114754,697.594630137,728.325424658,766.157863014,823.637431694,896.897972603,945.123232877,975.335178082,1070.70420765,1165.08227397,1212.53731507,1234.14336986,1297.53795082,1314.0650411,1413.30967123,1581.34164384,1701.02887978,1831.56339726,1968.00857534,2140.64684932,2261.47953552,2288.30890411,2413.39989452,2485.27023082,2555.51329781,2605.56446575,2736.68157877,2940.78301372,3076.93414589,3236.72925378,3319.33402356,3488.31053521,3685.40197883,3726.57319178,0.0123976627365,0.0418743081391
Indonesia,122.447671233,117.92569863,114.765917808,121.109836066,131.105643836,138.217260274,142.983945205,154.86568306,185.057534247,193.982410959,221.905972603,238.096666667,287.407589041,326.026109589,354.959808219,396.495819672,441.516383562,456.672547945,448.404493151,477.364016393,467.99430137,494.121123288,511.93090411,537.083196721,570.715178082,653.223506849,692.114794521,745.098415301,785.861123288,808.975753425,864.674575342,924.825327869,1026.49186301,980.749780822,1024.68284932,1136.86376012,1152.93167126,1204.43903795,1222.23768624,1299.18696218,1284.89050281,1247.18465061,1298.93553833,1293.61643803,1333.74248017,1449.34448614,1572.17049188,1597.3818717,1622.65901567,0.0108034843579,0.0176401138306
Japan,1705.07586301,1945.19189041,2388.40972603,2765.20756831,3284.03939726,3876.20860274,4285.44783562,4570.63915301,5264.60443836,5068.18583562,4787.58679452,4975.95756831,5083.19265753,5421.0980274,5491.07147945,4904.68587432,4655.72687671,4404.26567123,4406.0130137,4620.91565574,4427.5869863,4483.79706849,4491.02043836,4807.04699454,5017.17610959,5277.54755597,5368.4844264,5495.11584588,5407.31708192,5694.34568759,5814.48731272,5847.03269018,5800.40535175,5569.45931438,5681.76833877,5586.12893976,5431.64764729,5351.89050458,5456.16097968,5308.10496826,5391.28252882,5209.883226,5052.6440966,4882.3213801,4421.76214669,4474.4522486,4469.69979396,4708.5682792,4550.56247439,-0.0383517369628,0.0499198585749
Malaysia,46.3004993918,54.0188028658,53.5699375123,54.0642608852,56.0357013699,62.7034439562,68.1659452055,75.9073497268,82.8974794521,82.7745479452,86.7594520548,96.3782513661,109.273753425,119.038958904,144.560465753,163.317621174,175.286573031,183.658894022,197.099776031,193.768671045,194.681445482,188.063070948,193.747268917,209.994944803,219.328413944,262.678335989,284.711543587,308.999916424,345.705288008,385.481213231,404.007441388,445.51155327,511.981595372,445.094381587,489.368509906,494.737531137,521.53942061,588.099605432,620.254492217,633.121958328,637.399083692,659.771870332,701.166309044,672.288256438,678.57175946,689.356099366,718.066989058,712.072451453,725.175657716,0.0198047123849,0.00745183462277
New Zealand,57.2060547945,63.2455068493,66.3371232877,67.9704644809,70.8982739726,82.8902191781,85.4999726027,91.6778142077,96.9332054795,92.2295199687,89.0861766124,91.3710283743,92.0317840371,88.0614036936,89.0295872556,86.267781068,82.5201178435,82.6792879746,79.6459238514,80.9213229588,78.3965956929,80.2215562834,84.4639505231,87.0742870951,90.2688446272,102.71074925,99.4605940619,101.609237064,99.1754684781,112.625171937,121.187456482,118.94151387,125.47472524,127.505673357,128.653909627,131.489217636,133.097619969,137.944539602,145.524060703,146.594229742,150.208122265,152.375125497,153.409167097,153.855674952,147.309891448,150.630661846,149.872632764,148.271232108,151.309361431,0.0208457671106,0.00169114070013
Pakistan,75.846109589,77.8637808219,86.9440821918,98.7791256831,92.9243287671,91.9973972603,87.2818356164,71.3105464481,73.3182739726,79.0620821918,82.3220547945,82.4008469945,87.2417260274,93.0427671233,99.6456986301,103.847486339,110.408958904,122.042794521,134.061671233,144.537185792,155.240219178,166.934986301,181.374219178,194.753852459,208.270849315,217.401917808,228.971534247,248.475874317,270.600465753,289.823315068,313.686794521,328.032349727,337.26109589,348.310410959,361.314931507,371.166311475,364.711534247,355.824082192,319.214082192,324.203688525,310.623850288,354.079737349,387.282464269,387.706269768,414.39051116,411.313498045,416.564427075,402.120381273,444.947477652,0.103340692818,0.00525948544964
Philippines,84.8714520548,92.5921917808,104.332767123,118.725245902,127.605123288,144.880876712,168.378493151,164.795956284,193.338767123,180.527972603,194.602767123,199.057076503,217.534465753,224.265369863,230.975753425,215.075245902,202.783424658,195.386027397,203.989863014,167.570355191,150.389041096,158.05460274,182.957561644,197.28931694,222.47830137,233.008712329,225.814547945,276.828907104,288.162054795,304.193643836,341.854328767,357.778715847,386.790547945,389.986712329,372.723452055,346.703251366,344.939424658,329.396712334,328.502000014,336.278812874,313.914372569,283.845215869,300.81973745,266.296147508,283.223889963,285.323860562,281.235019762,282.667664365,297.660470593,0.0552340187132,0.00326532777399
Singapore,71.4630136986,83.3755068493,103.582575342,128.403770492,126.423890411,138.431890411,122.779369863,151.927131148,143.310054795,140.932657534,137.981315068,161.376202186,161.585561644,167.200109589,180.080958904,178.202568306,204.45509589,200.510109589,211.356109589,224.348961749,228.186794521,266.884273973,279.479534247,321.567814208,366.289863014,444.266273973,451.781972603,463.654371585,504.493616438,578.361232877,622.897863014,630.61204918,668.887616438,681.415972603,676.967342466,719.455081967,770.371068493,737.237726027,688.041506849,761.252431694,827.99939726,882.592016219,960.668518904,1013.21840268,1077.37295605,1190.10186352,1241.8163863,1239.25046514,1258.90129167,0.0107770962641,0.0157503820956
South Korea,24.9767123288,37.4135890411,64.8086849315,95.5308469945,129.948931507,162.314520548,183.345808219,190.76147541,235.414958904,243.813726027,277.669452055,310.369508197,371.469178082,426.23830137,480.790493151,476.190273224,473.848849315,471.499178082,497.427369863,501.346338798,537.388465753,588.451369863,621.6,739.139398907,855.832273973,1041.72515068,1258.01586301,1525.44489071,1683.5730137,1850.00254795,2019.74909589,2156.25901639,2391.60575342,2051.9230411,2200.13030137,2263.07852459,2266.3330137,2319.86153425,2340.33364384,2294.09770219,2312.05956164,2320.14109589,2398.9529863,2308.40797814,2338.98624658,2370.09106849,2394.08060274,2458.17601093,2459.86065753,-0.00026187309413,0.0259128212929
Taiwan,43.8557260274,51.7776986301,61.3709589041,72.863715847,87.3411506849,104.728986301,145.157424658,156.195765027,199.928273973,179.725616438,208.841808219,268.44852459,298.298273973,348.834876712,352.149863014,363.99795082,326.013013699,316.582931507,324.563506849,318.547622951,392.842599314,433.783825399,451.612438809,511.82338138,565.840964572,587.504304923,608.230952593,624.97169178,667.511931122,709.513505587,762.997558834,766.376166501,797.035267838,821.87141721,883.214830044,914.292750806,963.048641974,970.494095442,1011.91393351,1055.6806606,1053.80017001,1053.35319054,1110.88753591,1005.03216596,981.72650271,1010.6101537,946.268572479,934.405918154,977.360468878,0.0385357663035,0.0103686964139
Thailand,47.5613972603,55.9927945205,61.9734246575,81.13,87.9696438356,102.808876712,114.386575342,142.747814208,151.426246575,153.652931507,167.899808219,175.97057377,197.950821918,221.278191781,225.11169863,232.508060109,223.950493151,206.254164384,231.720465753,241.696065574,231.937643836,237.242082192,270.137068493,300.752920219,353.701933151,421.570168219,458.584520548,502.486028415,575.175955068,641.018883836,712.097522192,776.880015211,788.860214247,741.378885479,764.707040548,743.77350631,716.750214795,786.707754521,843.589960548,910.994435796,942.755934247,944.006949041,942.100697534,944.394185384,1024.26547205,1042.56289512,1118.80976622,1190.80646849,1211.14011303,0.0200926437974,0.0120461322367
Vietnam,31.3472527826,68.5095364918,100.338165999,102.080276293,123.713820101,128.258016451,108.502315358,111.719327638,109.934923194,67.5106982554,64.568266352,16.7972807201,16.3390098459,19.7347919846,22.8600088675,40.1012704992,34.8882104911,35.5272227347,40.4975571515,39.4448922701,40.2660438314,44.5783743801,52.0581530183,54.5763745025,50.6483951991,59.9564949985,58.2085803512,63.4800273224,80.4126027397,89.5747945205,98.8517260274,114.229508197,130.951780822,143.477260274,160.08690411,170.607295082,185.716767123,205.007178082,219.973206082,262.761637307,257.563959123,253.876474411,283.202368986,299.760296421,312.682442301,336.962739726,366.47309589,370.944126355,378.308262627,0.0196014661342,0.00416856724769
Other Asia Pacific,82.6744289848,92.4188666634,102.786777207,109.351803635,118.313586063,123.121241496,118.714818675,129.476765258,131.809836091,136.424545645,134.728686899,139.764101154,144.309732952,162.784213351,177.724978373,191.487565074,187.937024644,187.119745604,191.389429938,187.540003902,192.217480571,201.933582609,199.53826012,200.462719175,203.530900458,218.909208303,204.444677682,196.01296537,205.963213601,206.330680432,220.794577028,241.137663946,243.386318131,253.436713054,252.712789701,267.411641727,276.506277395,285.085560477,303.956773052,309.127111632,325.077001185,322.577496629,342.238503226,324.347730477,341.807961438,352.171333678,405.511825074,409.04398661,412.482549132,0.00756442314014,0.00469067459926
