Nuclear: Consumption *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Change,2013.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013 over,share
Czech Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542,1.391,2.422,2.675,2.81,2.848,2.746,2.773,2.858,2.937,2.768,2.908,2.827,2.982,3.023,3.076,3.338,4.241,5.855,5.95669095352,5.59532968276,5.89378648685,5.91116282753,5.99681155813,6.15626555641,6.3354754039,6.40019007105,6.86161017333,6.95689460108,0.0166643708944,0.0123526342213
Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.602,0.739,1.525,1.589,3.319,3.796,4.01,4.27,4.283,4.288,4.415,4.395,4.29,4.318,4.385,4.329,4.479,4.367,4.318,4.45,4.773,4.999,5.257,5.13882570389,5.20527911624,5.09595253464,5.19956269367,5.1957517453,5.32484762161,5.24100675729,5.35938434129,5.25196323388,5.38320276865,5.21361556582,5.30317285271,5.25505962943,5.4063066432,0.0315997973084,0.00959941651672
France,0.239,0.363,0.661,0.801,1.122,1.292,2.113,3.303,3.336,3.325,4.13,3.571,4.07,6.899,9.044,13.862,23.837,24.65,32.648,43.279,50.742,57.521,60.091,62.354,68.784,71.081,74.987,76.595,83.326,81.468,85.373,89.924,89.503,87.807,89.224,93.958,95.295,98.846,99.828,101.680866419,102.419237667,102.109598112,99.7039369479,99.6324816658,92.8025489886,96.917796986,100.032151876,96.2581051726,95.8692537449,-0.00131101626903,0.170225054026
Germany,0.031,0.077,0.342,0.454,1.206,1.469,1.407,2.155,2.739,3.272,5.463,6.706,9.337,9.929,11.783,12.581,14.831,16.844,17.666,23.609,31.376,29.531,32.074,35.491,36.59,34.506,33.387,35.939,34.734,34.219,34.872,36.575,38.548,36.582,38.474,38.385,38.768,37.297,37.365,37.817,36.882834774,37.8784450378,31.7916459248,33.6697289225,30.524505589,31.8142734308,24.437706476,22.5143684663,22.0165633344,-0.0194314029068,0.0390925221145
Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Hungary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.56,0.853,1.467,1.68,2.486,3.043,3.144,3.108,3.106,3.16,3.122,3.18,3.175,3.209,3.161,3.157,3.19,3.209,3.197,3.158,2.492,2.697,3.13028917953,3.04588858216,3.32103905508,3.35294383853,3.49051907499,3.5645110196,3.54913019867,3.57356518984,3.47775806671,-0.0241436809301,0.00617509335279
Republic of Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Italy,0.809,0.889,0.725,0.593,0.387,0.732,0.775,0.869,0.689,0.737,0.754,0.859,0.763,1.002,1.053,1.107,1.178,2.093,1.863,1.511,1.589,1.982,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Kazakhstan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0.0,0.023,0.0,0.122,0.105,0.101,0.086,0.018,0.02,0.068,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Lithuania,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.145,2.236,2.078,2.899,3.768,3.855,3.847,3.313,2.775,1.744,2.675,3.155,2.721,3.068,2.232,1.905,2.571,3.201,3.504,3.41711544554,2.33914105987,1.95755079875,2.22494003711,2.23869756075,2.45567271575,0.0,0.0,0.0,0.0,-,-
Netherlands,0.0,0.0,0.0,0.005,0.072,0.085,0.094,0.075,0.251,0.689,0.702,0.815,0.839,0.803,0.734,0.884,0.779,0.82,0.754,0.782,0.882,0.954,0.804,0.832,0.91,0.792,0.754,0.86,0.894,0.897,0.91,0.941,0.545,0.863,0.868,0.889,0.9,0.886,0.909,0.864823279178,0.904421414672,0.784948183011,0.950355251844,0.943340724985,0.956690953523,0.898085712993,0.937005023306,0.894239036973,0.619314839118,-0.305541843176,0.00109965295997
Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Poland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Romania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314,1.222,1.201,1.176,1.235,1.232,1.248,1.11,1.25537403267,1.25695795809,1.27438113771,1.74435443725,2.54016382314,2.65918450468,2.62999502195,2.6580983844,2.59451509255,2.62895415667,0.016049887985,0.00466796057299
Russian Federation,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,22.473,23.809,28.217,30.505,30.85,26.774,27.154,27.073,26.973,22.14,22.491,24.668,24.509,23.559,27.145,29.534,30.983,32.053,33.631,32.748,33.3995565009,35.4120468842,36.21702041,36.9018192515,37.0146399964,38.5605738336,39.1323030276,40.1714938679,39.1402905372,-0.0230006296188,0.0694973394275
Slovakia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.053,0.111,0.042,0.1,0.025,0.004,0.486,1.024,1.161,1.322,1.392,1.639,2.124,2.652,2.605,2.596,2.752,2.724,2.646,2.503,2.702,2.747,2.589,2.552,2.444,2.579,2.968,3.733,3.871,4.063,4.043,3.85255917093,4.01117798796,4.07566638005,3.46970176947,3.77969860162,3.18617911934,3.2977327239,3.48712494909,3.50613205412,3.55704394262,0.0173003226519,0.0063158730045
Spain,0.0,0.0,0.0,0.018,0.191,0.212,0.581,1.063,1.491,1.631,1.707,1.71,1.476,1.726,1.516,1.174,2.166,1.985,2.413,5.225,6.346,8.477,9.34,11.421,12.703,12.281,12.578,12.624,12.687,12.518,12.548,12.748,12.515,13.353,13.319,14.078,14.418,14.2589491786,14.0007693352,14.392451464,13.0196406752,13.6050142553,12.4684346291,13.3436665611,11.9385663212,14.0267912302,13.0630854855,13.9091279359,12.8368857763,-0.0745605751872,0.0227931234986
Sweden,0.004,0.011,0.011,0.005,0.014,0.012,0.02,0.332,0.478,0.465,2.709,3.619,4.507,5.382,4.761,5.995,8.527,8.837,9.28,11.525,13.253,15.831,15.294,15.711,14.847,15.431,17.372,14.381,13.895,16.556,15.834,16.583,15.825,15.947,16.564,13.0,16.319,15.415,15.257,17.3448884464,16.3771100149,15.1552246911,15.1534144907,14.5447345794,11.9146919206,13.2492384058,13.8208806625,14.6228471119,15.147805251,0.0387379415333,0.0268963817507
Switzerland,0.0,0.0,0.0,0.0,0.12,0.564,0.623,0.812,1.419,1.394,1.668,1.787,1.826,1.81,2.123,3.088,3.273,3.231,3.349,3.939,5.105,5.11,5.206,5.158,5.168,5.349,5.195,5.307,5.285,5.514,5.634,5.69,5.751,5.846,5.643,5.95684934607,6.0354799294,6.12614834593,6.18081640042,6.05724759017,5.24410553469,6.25625650541,6.28395257275,6.2242314389,6.22113504334,6.00343461723,6.08799003437,5.79859614189,5.92388106983,0.0244050007314,0.0105184195563
Turkey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Turkmenistan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Ukraine,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,12.062,9.664,11.41,16.292,15.051,17.24,17.003,16.691,17.028,15.581,15.96,18.009,17.977,17.028,16.309,17.503,17.238,17.65,18.438,19.6859302168,20.0932253247,20.4157351677,20.9401955017,20.3288455446,18.7636556999,20.1727383808,20.420803729,20.3957550799,18.8278951894,-0.0743427574635,0.0334307365119
United Kingdom,3.425,4.575,5.267,5.927,6.591,5.887,6.234,6.649,6.336,7.608,6.866,8.182,9.057,8.424,8.669,8.379,8.593,9.952,11.299,12.217,13.827,13.37,12.501,14.361,16.234,14.88,15.965,17.382,20.222,19.98,20.134,21.425,22.212,22.515,21.53,19.251,20.389,19.8778114676,20.0674299679,18.101778522,18.4681178441,17.0726795493,14.2616644793,11.8762727972,15.6351540933,14.0606582913,15.6084536362,15.9309114089,15.9768294339,0.00562994554639,0.0283683929592
Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
