Renewables: Consumption *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Change,2013.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013 over,share
Kazakhstan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010101010101,0.0010101010101,0.0010101010101,0.0010101010101,0.0010101010101,0.0010101010101,0.00101286868687,0.0010101010101,-2.7322398e-07,8.1835043e-07
Lithuania,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.007,0.0072,0.0088,0.0387,0.1601,0.2001,0.2597,0.371,0.6321,0.7604,0.9284,0.224281385541,0.00075215898687
Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.803,0.872,0.867,1.211,1.106,1.024,1.085,0.265,0.231,0.017,0.441,0.554,0.704,0.851,0.923,0.726,0.838,0.9,1.038,1.17701,1.335,1.755,1.94,2.236,2.441,2.858,3.212,3.888,3.915,5.236,7.381,7.96,7.493,9.447,10.756,11.111,12.279,12.424753,13.3651962155,0.0786381959915,0.0108280405402
Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00947368421053,0.0515789473684,0.0421052631579,0.0536842105263,0.0568421052632,0.254736842105,0.249473684211,0.261052631579,0.288421052632,0.313684210526,0.329473684211,0.348421052632,0.28,0.311578947368,0.332170736842,0.331251631579,0.378231684211,0.371534578947,0.669269684211,0.732150578947,0.909135263158,1.14577557895,1.37768310526,1.40536505263,1.27734310526,1.41069847368,1.80171205263,2.06578898702,2.40257505263,0.166216626763,0.00194648688193
Poland,0.048,0.076,0.082,0.088,0.169,0.128,0.169,0.272,0.295,0.326,0.334,0.305,0.401,0.38,0.354,0.409,0.391,0.396,0.474,0.495,0.536,0.525,0.324,0.209,0.234,0.148813187,0.253104396,0.244565934,0.211631868,0.204923077,0.210192308,0.232978022,0.348417582,0.347368132,0.295527473,0.324582418,0.458,0.488,0.579,0.9924,1.6458,2.2488,3.0775,4.454,6.3033,7.9685,10.806,14.8424,18.5713243519,0.254662632942,0.0150458728895
Portugal,0.207,0.2,0.192,0.228,0.28,0.186,0.143,0.113,0.2,0.18,0.236,0.23,0.234,0.232,0.258,0.32,0.311,0.353,0.405,0.373,0.548,0.606,0.614,0.653,0.66301010101,0.69395959596,0.81395959596,0.890838383838,0.915555555556,0.983313131313,1.04535353535,1.03015151515,1.12446464646,1.16685858586,1.43703030303,1.79561616162,1.95145454545,2.1673,2.1979,2.6209,3.7418,4.9261,6.1766,7.9884,10.0889,12.2483,12.54,13.733,15.8835776173,0.159768030047,0.0128683494404
Romania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00206273258905,0.0,0.002,0.001,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.0,0.003,0.003,0.004,0.006,0.005,0.038,0.029,0.0200101010101,0.41902020202,1.4421,2.8607,5.01112076503,0.756510615349,0.00405984418467
Russian Federation,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.065,0.065,0.063,0.06,0.061,0.059,0.057,0.057,0.058,0.058,0.0809,0.1171,0.1794,0.3743,0.4567,0.458,0.5108,0.4908,0.4938,0.5009,0.5408,0.5623,0.590095890411,0.597332561,0.0150368753821,0.00048393910402
Slovakia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00210526315789,0.0,0.0,0.0,0.00315789473684,0.0126315789474,0.0326315789474,0.0336842105263,0.168421052632,0.166315789474,0.120947368421,0.0428421052632,0.0659473684211,0.451263157895,0.533263157895,0.570157894737,0.588105263158,0.745105263158,1.03710526316,1.32942105263,1.353337935,0.0207794643938,0.00109642965253
Spain,0.0,0.0,0.0,0.0,0.0,0.047,0.052,0.061,0.056,0.051,0.113,0.187,0.309,0.316,0.251,0.362,0.424,0.487,0.56,0.55,0.611,0.538,0.563,0.673,0.597060606061,0.678757575758,0.680817171717,0.796676767677,0.805636363636,0.969595959596,1.54239393939,1.78951515152,2.71247474747,3.42439393939,5.09916161616,6.73627272727,8.85503030303,12.754,15.852,19.609,24.806,27.554,31.936,38.285,47.362734673,55.163,55.6275362836,66.4149189136,74.1684398702,0.119803234935,0.0600888170302
