Carbon Dioxide Emissions *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Change,2013.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013 over,share
Million tonnes carbon dioxide,1965.0,1966.0,1967.0,1968.0,1969.0,1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2012.0,of total
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Republic of Ireland,16.2754230024,18.271446408,19.678190274,22.6179142128,22.8253743396,16.1265362076,16.7861246796,17.8699825296,19.9141415748,19.6568250336,17.9379510408,18.241196778,19.4710734648,20.7217250532,23.3731291968,22.2122049192,21.5799855588,20.896486272,20.4887924352,20.4781537764,20.8484971704,24.2714071368,24.8819765544,24.3453878928,25.4569958532,26.1976617072,27.4967127036,27.469427328,28.1980310112,29.2493699856,30.06478278,32.281735248,33.855113754,36.5923012428,38.9589611184,40.4898770988,43.3957465728,42.5533665996,41.6998455516,42.8896085076,44.2083500244,44.2089487368,45.3026790612,43.8913297152,39.3105702571,39.3937561116,35.2599819336,35.1565051716,35.3644873981,0.00867182947695,0.00100769498385
Italy,211.724298864,231.663473316,254.85313275,276.114427466,302.237966066,335.9561589,355.155885857,365.367478496,387.289546549,385.080800209,371.32060568,393.49492006,383.487065482,397.66676481,412.874076517,403.948681398,398.07822258,387.051112476,380.15171825,383.056490783,382.644706442,391.826116008,410.467403394,416.272397407,431.474144857,434.894630666,436.020014874,434.973873393,425.461171554,424.511835588,447.171983727,442.503156606,447.409699345,458.21658042,467.758707926,473.823230786,475.137391944,475.975495519,491.956202971,497.043478143,498.353039682,495.81039353,488.665547816,475.664362896,432.199285184,441.388903927,430.349092215,406.84347466,383.074830907,-0.0558424182236,0.0109155429527
Kazakhstan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,232.259285437,238.024829625,243.274160185,251.600151157,245.708403692,250.893535104,244.937535067,248.274864314,219.1627203,195.556818603,167.839456236,143.143963699,131.700034622,125.442871844,112.233997914,126.853111742,128.552874659,132.759455944,145.679611435,148.386513716,155.866535593,168.516840776,179.758969629,184.840018202,174.572045066,172.70722238,192.666255568,207.024649082,209.514822025,0.0148010691628,0.00597002962604
Lithuania,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,37.8516364417,33.8878910391,36.4518370198,35.9061360698,36.9256362609,37.2356828238,39.1631437167,21.460646498,15.3637426391,15.2114556067,14.8689238543,15.8026980066,16.050118734,16.8266361564,15.0129520776,13.34532033,14.6978200152,14.30922636,14.605588998,15.1256254453,16.1065989477,16.3974525407,17.1013671524,17.0219188521,14.4117267625,15.6207075582,15.9728972454,16.0000538283,14.8128006801,-0.0716666430235,0.00042208400555
Netherlands,118.293173449,123.782548921,128.887719518,139.873725599,152.667774679,166.671042539,171.324025474,195.736042391,206.267800628,191.762786833,191.68356706,210.533427812,206.111219344,208.263937017,218.129885185,205.543027703,195.015124849,182.690594029,181.243056812,189.881540722,195.955777426,204.784423355,209.0609282,213.007564961,212.556057491,219.620348127,223.235371523,225.373772362,227.873335514,228.472251765,235.520642314,241.539787408,241.220952108,242.003968683,238.482362974,244.456415017,255.425492784,254.617893287,257.318115229,264.837289623,269.126238386,267.723493474,267.403275298,258.669000732,252.68325279,263.029449122,251.450259906,243.608701942,238.533469725,-0.0181508939713,0.00679690251127
Norway,18.6888829284,20.460493854,21.2015197728,23.3214640848,25.690644414,28.5731766648,28.0458743256,29.5213947552,30.0246188076,28.111284702,28.739786184,31.4134222356,31.1728235868,35.0395134192,35.5070282544,34.461383328,32.5427152392,31.9462302168,31.601422116,33.2146505844,34.7414006988,36.6531480072,36.3869387028,35.294556528,36.0135263844,36.3667199623,34.2269719121,35.6405602583,37.5243776651,39.1289115097,38.8464137915,41.7674284217,43.1294677005,43.6333934518,42.7583742911,41.2442996924,42.8069566945,41.5951663138,43.878886559,43.7088437253,43.4512836612,43.8289413716,44.4574572567,43.7660378733,43.3591607442,44.2299870832,44.391888826,44.1907362559,44.5073715754,0.00992455333471,0.00126821734011
Poland,255.646948856,260.104268156,266.777994485,285.05158897,302.965920158,317.376069826,326.873025335,344.229201425,349.590424252,360.413401208,389.094669313,409.618354414,426.154392266,447.257946434,453.637536458,475.745807668,427.656739763,437.541345198,438.614495824,456.517056895,466.642073678,479.62813518,495.588130002,485.160008069,466.082039603,387.318519968,372.765938976,349.16724054,355.428110002,351.129574865,350.944327314,365.566242244,355.68688735,338.735287012,330.111776594,312.81438926,314.000984297,309.346008382,317.185537996,320.814695365,317.975047492,330.554855114,332.675311214,330.831858864,313.61789464,338.05150866,336.957703413,328.77452771,331.11260555,0.0098707024008,0.00943490304053
Portugal,10.8015169464,11.3299748424,12.2251043088,12.717865548,13.8392831808,15.9973943616,18.3967698924,19.4662000296,21.433924854,21.9199997736,22.5710848548,23.4779917896,23.3375832648,24.4082945628,26.601105942,27.3554877528,28.7262460728,30.5000592552,30.6562059612,31.1091967872,29.9479794336,34.8149544012,34.818873246,35.3834925336,44.3331752796,45.2070692964,47.071501578,51.2813038572,49.888527156,50.4556962048,56.4898295952,52.9607340072,57.0240317808,63.368692591,67.9624177313,70.6081164132,68.3272281757,72.6238230611,67.7351171382,69.8836313682,73.0648106265,67.7719702753,66.4872688632,61.6337742178,60.5573693753,55.7857037787,55.2725928089,54.5781918118,52.2730968863,-0.039610709995,0.00148949807044
Romania,70.237673064,74.914349598,83.360611512,88.77408111,101.738637101,108.20681186,113.574595097,118.840584665,129.884102838,131.563030572,143.678809159,154.184210489,164.880910897,179.3509983,181.780112671,183.973815839,183.09357882,182.940886224,189.45742271,186.465573112,188.141557525,193.945651376,202.906173748,205.449395166,209.695350463,168.728831305,138.246729235,133.366565848,128.323749467,122.895554893,130.622746468,128.744016264,117.35256245,104.096743344,91.8897888132,94.6905235524,95.9237203716,99.1162432944,98.4078116136,99.5122438342,99.4934486928,103.674793976,94.9036616733,94.7011821102,82.3891103789,79.58450983,86.4908568901,84.1582933122,76.2100621416,-0.091962851584,0.00217157113366
Russian Federation,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2274.55757146,2311.56486448,2379.86501982,2400.61147387,2402.22974521,2349.65836474,2292.86515734,2194.21611875,2014.10903474,1837.6173162,1714.72955379,1637.99306099,1538.95248196,1526.31555782,1533.11099689,1555.77364,1568.50547937,1567.12281985,1604.70935221,1604.62885101,1593.16209638,1660.05922039,1661.24703662,1688.10422033,1581.28280353,1645.03851498,1708.93971586,1725.61941581,1714.22789301,-0.00387977086939,0.0488461442292
