Oil: Production *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Change,2013.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013 over,share
Algeria,577.376712329,738.586082192,852.034849315,932.913661202,976.906191781,1051.632,809.142575342,1089.1089071,1111.1059726,1035.56065753,1002.65863014,1109.10655738,1187.76142466,1270.16821918,1271.20810959,1138.68486339,1048.92964384,1064.80953425,1046.78564384,1137.37196721,1150.89671233,1198.15150685,1231.24547945,1254.47945355,1280.12136986,1347.48635616,1350.61369863,1323.35519126,1329.12328767,1323.8100274,1326.60761644,1385.82693989,1420.52263014,1460.56043836,1515.44186301,1549.13128415,1534.24772603,1653.01468493,1826.28142466,1920.66245902,1989.93174247,1979.49945205,1992.27315068,1969.34365058,1774.85679452,1689.154,1641.50320548,1536.80907104,1574.82275995,0.0273532327264,0.0166727788746
Angola,13.2973972603,12.8101643836,10.9018356164,15.1844262295,49.9007671233,102.826438356,116.144136986,142.875327869,165.96369863,173.394,158.167972603,153.14,143.368273973,131.329561644,146.169863014,150.386557377,145.317205479,130.131780822,178.449041096,203.957213115,232.491287671,282.716876712,355.395780822,451.88852459,459.663616438,474.646027397,497.667780822,549.736967213,503.676986301,556.744767123,632.85460274,715.976065574,741.0,730.849315068,745.060273973,746.06147541,742.015068493,905.44109589,869.5630685,1102.677,1404.3317,1420.836116,1684.292906,1900.91304075,1803.9890411,1863.08219178,1726.43835616,1784.20765027,1801.0,0.0083148078993,0.0211517959833
Chad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5616438356,167.759562842,173.424657534,153.150684932,143.561643836,127.049180328,117.808219178,121.917808219,113.698630137,100.819672131,94.4545545445,-0.0631336867809,0.00120104849339
Rep. of Congo (Brazzaville),1.37720547945,1.20263013699,0.969863013699,0.831803278689,0.465534246575,0.368547945205,0.271561643836,6.49967213115,40.5596712329,47.6202739726,34.7016986301,40.6229508197,31.792109589,47.1353424658,53.5752328767,61.2826229508,79.5481643836,88.3157260274,104.06630137,116.549180328,115.161534247,115.43309589,122.532493151,136.144918033,154.440986301,155.74060274,156.225534247,167.095737705,185.011068493,185.47660274,179.754410959,200.387213115,224.736657534,263.783342466,266.266,256.181,235.5599,227.4389,207.8787,217.3242,239.0657,270.7236,220.9285,234.736,269.0879,293.6036,302.290410959,289.204918033,280.747945205,-0.0292421467602,0.00350433634594
Egypt,126.010410959,121.711506849,108.561917808,166.38442623,239.163013699,319.091506849,290.847123288,207.956284153,164.933972603,144.976164384,228.250410959,322.215846995,406.547945205,490.741643836,509.32,580.120218579,628.003835616,650.785205479,711.805753425,815.943989071,882.029041096,806.471780822,907.483561644,868.768579235,878.022191781,897.13369863,895.720821918,905.971038251,940.686027397,921.426849315,923.510684932,893.82568306,872.503835616,856.730958904,827.452328767,778.739016393,758.44390411,751.421178082,749.52109589,701.057333333,671.840547945,703.734558281,698.43748667,715.302967835,729.989287179,724.661077844,714.341810998,715.295818021,714.009469293,-0.00250641582534,0.00836387090385
Equatorial Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,7.0,17.0,60.0,83.0,100.0,126.5,207.928767123,246.328767123,291.128767123,398.803278689,429.0,417.005479452,430.298630137,411.945355191,366.169863014,325.928767123,297.698630137,316.475409836,311.02739726,-0.018134014681,0.00353713240474
Gabon,25.3346575342,28.9796438356,68.9943835616,92.6931967213,100.677726027,108.608575342,116.058767123,125.887786885,152.148136986,204.319506849,226.61,226.170601093,225.648684932,212.290410959,196.228438356,177.656967213,153.249643836,156.053479452,157.595589041,174.36147541,172.756328767,166.127260274,154.791753425,177.59704918,204.820191781,270.229671233,294.562958904,288.645136612,304.877068493,337.201287671,355.606465753,364.50136612,364.378465753,337.421589041,339.965068493,276.0,262.0,256.0,274.0,273.0,270.0,242.0,246.0,240.0,241.0,255.0,254.0,245.0,237.0,-0.0326530598104,0.00286518991925
Libya,1220.0,1508.0,1733.0,2599.0,3108.0,3357.0,2750.0,2248.0,2211.0,1558.0,1514.0,1972.0,2108.0,2023.0,2139.0,1862.0,1253.0,1176.0,1151.0,1022.0,1025.0,1064.0,1003.0,1051.0,1164.0,1424.0,1439.0,1473.0,1402.0,1431.0,1439.0,1452.0,1491.0,1480.0,1425.0,1475.0,1427.0,1375.0,1485.0,1622.7705,1745.05923703,1816.41301918,1819.73972603,1820.0,1652.4877,1658.23920205,478.773294521,1509.24318251,988.29553954,-0.344561189413,0.0112475622445
Nigeria,274.0,418.0,319.0,141.0,540.0,1084.0,1531.0,1818.0,2056.0,2256.0,1785.0,2071.0,2098.0,1897.0,2306.0,2059.0,1440.0,1290.0,1236.0,1388.0,1499.0,1467.0,1353.0,1496.0,1775.0,1870.0,1960.0,2020.0,2024.0,1991.0,1998.0,2145.0,2316.0,2167.0,2066.0,2159.46,2268.19449863,2086.67483836,2233.17975616,2429.60488798,2501.61336712,2392.16429096,2265.45766301,2112.90535,2211.394521,2522.85479452,2459.63972603,2417.04644809,2321.5,-0.0402559004724,0.0269379206002
South Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,99.0,2.19354844093,0.00118069967721
Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,9.0,12.0,63.0,179.131904372,209.008120548,236.184490411,262.130315068,291.13726724,293.680414411,356.160850904,483.115660274,456.951459016,475.212463014,462.07089589,291.002271233,103.1075,122.0,0.18323110044,0.00145500362851
Tunisia,0.0,16.2438082192,47.2144931507,67.0458743169,78.1009041096,87.4553150685,86.5704383562,83.5604644809,81.7036164384,87.2024931507,97.1046849315,77.9505464481,90.6787945205,104.162630137,116.635178082,118.228497268,113.917342466,108.418465753,116.55090411,115.13989071,113.938410959,110.609589041,105.616520548,103.886666667,104.708575342,95.8029315068,110.300136986,109.912650273,98.6829863014,92.8196164384,89.6530136986,88.7357103825,80.7452876712,84.7272328767,83.8802465753,77.6228961749,70.8718356164,74.2250410959,67.5075068493,71.0453005464,72.5705753425,69.7717808219,97.236109589,88.5890926049,83.3585161644,79.5433439244,68.4749154913,67.1484230012,62.3459509024,-0.0715202540159,0.00071539904457
Other Africa,2.13901369863,2.13901369863,2.05594520548,1.84322404372,1.20449315068,0.913753424658,0.477643835616,0.579890710383,0.872219178082,0.519178082192,0.415342465753,25.1863934426,24.2075068493,30.8443013699,54.9951506849,77.5400273224,119.132438356,149.311643836,163.013643836,205.293142077,241.475726027,232.711589041,218.846794521,211.120464481,195.840054795,189.852273973,175.958164384,163.123060109,166.272383562,157.146356164,157.170520548,171.870464481,188.140109589,167.674465753,150.813808219,144.969234973,134.543972603,136.285863014,140.917671233,165.026038251,171.879153501,223.529055162,193.097740377,189.797319672,183.083807096,166.946890712,231.72359137,233.446534153,211.494018836,-0.0997633710504,0.00251774583012
Total Africa,2239.53539726,2847.67284932,3142.73328767,4016.89661202,5094.41863014,6111.89613699,5700.51224658,5722.46833333,5984.28728767,5507.59227397,5046.90873973,5997.39289617,6316.00473973,6206.67210959,6793.1319726,6224.8997541,4981.09827397,4813.82583562,4865.26687671,5178.61685792,5432.7490411,5443.22169863,5451.91238356,5750.88565574,6216.6169863,6724.89156164,6880.04909589,7002.83978142,6961.32980822,7003.62550685,7111.15731507,7440.12344262,7768.0269863,7643.74734247,7582.87958904,7768.79681148,7849.81379315,7948.0148589,8430.66994932,9360.8678279,9962.39709536,10044.9888877,10274.4392166,10267.533416,9908.43811226,10163.0025721,8579.58484252,9348.80462709,8817.69763553,-0.0566977076232,0.101350486279
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,7.0,9.0,21.0,39.0,45.0,176.0,315.0,337.0,424.0,420.0,451.0,461.0,490.0,490.0,491.0,460.0,449.0,443.0,431.0,568.0,660.0,593.0,628.0,597.0,567.0,651.0,618.0,609.0,572.0,614.0,583.0,619.0,669.0,644.0,625.0,818.754473882,757.024082036,758.527274427,664.032921359,581.699711197,580.047877031,542.14489893,559.20891886,547.448686576,512.230110523,559.996606405,500.08767506,489.052964465,416.074499553,-0.168180480599,0.00434569362551
Brunei,80.0,96.0,104.0,122.0,124.0,136.0,129.0,182.0,231.0,198.0,187.0,217.0,227.0,240.0,261.0,240.0,175.0,179.0,179.0,172.0,168.0,165.0,155.0,150.0,150.0,152.0,164.0,182.0,175.0,179.0,175.0,165.0,163.0,157.0,182.0,193.0,203.0,210.0,214.0,210.444161348,206.024125368,220.74891352,194.212346312,174.795652931,168.35633476,172.188306142,165.362116166,159.031576269,135.156397329,-0.152591735125,0.00159956444986
China,227.129589041,292.195890411,278.740821918,320.236885246,436.586849315,615.519178082,791.439178082,914.647814208,1076.60630137,1302.33013699,1547.53369863,1745.58142077,1880.49643836,2089.55205479,2131.72465753,2121.89480874,2032.71945205,2050.79342466,2130.11808219,2295.33142077,2508.26575342,2624.54164384,2693.82520548,2744.74453552,2764.11287671,2777.56794521,2831.38821918,2844.68087432,2892.43808219,2933.60657534,2992.64821918,3174.73114754,3215.76136986,3216.76547945,3217.56876712,3256.8431694,3310.14767123,3351.0350137,3405.63849315,3485.7754918,3641.96371781,3710.50022192,3741.67782466,3813.99526776,3805.37452055,4076.96608219,4074.18469863,4155.22879781,4179.68649315,0.00588600430638,0.0503920689225
India,62.3442739726,95.8682465753,116.910986301,120.418278689,138.696410959,140.47060274,148.227534247,151.690409836,148.495726027,154.519726027,170.879424658,178.148278689,210.117945205,232.522273973,264.870328767,193.372868852,309.493835616,411.78690411,525.41709589,582.959262295,626.884931507,657.551260274,639.058794521,672.095628415,719.206712329,714.542,676.957561644,615.05579235,590.308054795,683.662739726,773.862575342,736.105928962,753.692876712,736.826246575,736.236821918,771.911803279,774.586739726,799.566465753,802.227753425,816.276345902,784.612986301,809.039068493,808.868767123,809.117295082,796.477882192,872.97290411,902.877710959,894.331455082,894.219095808,0.00105165794957,0.010159259662
Indonesia,486.0,474.0,510.0,599.0,642.0,854.0,892.0,1081.0,1338.0,1375.0,1306.0,1504.0,1685.0,1635.0,1590.0,1577.0,1602.0,1337.0,1419.0,1505.0,1342.0,1429.0,1420.0,1373.0,1481.0,1539.0,1669.0,1579.0,1588.0,1589.0,1578.0,1580.0,1557.0,1520.0,1408.0,1455.57301421,1387.03971068,1289.45652438,1175.55108767,1129.70946339,1095.68712329,1017.75856716,971.753734904,1005.63849945,994.27064,1003.01758575,952.284732614,917.753202448,882.168214729,-0.0404869504273,0.0103385867551
Malaysia,1.0,1.0,1.0,4.0,9.0,18.0,69.0,93.0,91.0,81.0,98.0,167.0,183.0,216.0,282.0,276.0,259.0,304.0,385.0,446.0,445.0,500.0,494.0,540.0,589.0,622.0,648.0,657.0,645.0,657.0,704.0,716.0,714.0,725.0,691.0,722.0,702.0,740.0,760.0,776.0,756.512328767,712.926027397,741.712328767,741.008196721,700.846575342,703.260273973,639.778082192,670.44274918,656.683326027,-0.0217401310802,0.0071609383449
Thailand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,5.9,13.3,23.8,48.5,50.375,47.007,53.395,50.581,62.436,74.868,91.471,96.214,95.797,91.561,105.077,126.188,129.511,140.454,184.825,195.174,209.925,244.265,240.93,296.569,325.086,341.453,361.525,376.064,387.781,414.301,450.493,458.983,0.0176858920604,0.00402668770403
Vietnam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67671232877,13.9508196721,30.2082191781,54.7397260274,80.2849315068,111.0,127.726027397,143.945205479,155.136438356,178.93442623,204.767123288,245.315068493,296.0,336.540983607,350.575342466,355.602739726,361.495890411,423.617486339,389.45369863,354.602739726,333.761643836,311.337704918,341.682191781,312.440547945,316.77309589,348.260054645,349.575342466,0.00382043141872,0.00412719650194
Other Asia Pacific,35.1139726027,34.0854794521,31.0854794521,35.1136612022,36.4273972603,39.5053150685,42.4175342466,44.2996721311,47.0560273973,47.3353785262,47.5764547009,61.9846342958,72.3341644161,72.1323997496,92.360580891,77.1716782583,77.8946419564,84.8799130367,90.1690719597,102.635196196,122.035224074,124.984551503,119.066194538,123.303247764,132.539831027,142.810969022,146.221708858,202.418640326,274.201851362,256.769535471,227.471899126,242.208548829,224.055582128,214.336805453,216.231269111,195.961425694,191.393723962,189.778641537,192.170735544,233.153432826,284.413303769,303.105657841,318.455877695,337.8616856,329.506423639,315.374682117,299.990436691,285.087235692,259.503246075,-0.0853274688125,0.00275898026302
Total Asia Pacific,898.587835616,1002.14961644,1062.73728767,1239.76882514,1431.71065753,1979.49509589,2387.08424658,2803.63789617,3356.15805479,3578.18524154,3807.98957799,4334.71433375,4747.94854798,4975.20672852,5112.95556719,4945.43935585,4906.70792963,4816.3602418,5173.00425004,5695.72587926,5920.68590901,6144.45245561,6201.63390687,6267.48923137,6483.64863925,6716.09664026,6908.72042119,6891.62630699,6960.88801575,7152.78105602,7280.680132,7517.05705156,7627.46495199,7588.75459997,7512.49085815,7935.40987007,7870.94127011,7903.89165953,7819.38188156,7897.6060928,8035.28416096,7995.91209498,8011.10444216,8102.72798904,8024.80867878,8403.99798864,8265.6395482,8369.6810356,8232.04961514,-0.0168659128249,0.0949089750648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total World,31798.441863,34563.2313479,37112.5298192,40430.1244372,43627.2121397,48056.1958493,50838.708189,53661.5844481,58459.6191014,58613.4085237,55822.4885889,60410.2273337,62716.2258822,63337.9442573,66060.661685,62958.8870007,59547.0640392,57312.4287158,56615.3388583,57695.5562344,57459.1511967,60434.9445775,60744.7801893,63110.6224148,64002.4373935,65384.6167442,65204.0360439,65716.2096045,65977.8405331,67072.9099381,67990.3519672,69844.588702,72100.8465327,73456.9710324,72292.8045791,74982.8162544,75213.1187818,74990.572782,77638.8620365,81054.0717137,82106.6423329,82593.0023646,82383.2113472,82954.7530692,81262.4927013,83296.3643933,84048.9960837,86204.4006844,86753.6890132,0.00585095630959,1.0
of which: OECD,10815.0340822,11478.184663,12272.6105589,12795.5889454,13170.1060027,13952.0976575,14044.9787096,14377.1633552,14530.3236493,14055.1364963,13698.8652739,13686.4518966,14587.3515535,15624.8373258,16558.7954384,17187.2433121,17646.3514639,18460.4387432,18938.1185021,19794.9423,20122.9358816,19659.8162077,19730.7938469,19569.9347098,18809.2672155,18847.7291004,19416.0875781,19593.2317466,19695.4702591,20565.4002258,20762.0824884,21384.1747157,21692.4422768,21527.8070777,21138.346419,21570.0070462,21433.1797938,21510.7811811,21213.660512,20813.094023,19902.4341484,19464.5000079,19150.6892818,18439.8798599,18444.7520474,18546.595459,18600.9690978,19492.3826388,20523.3315087,0.0559417828918,0.230264723301
                 Non-OECD,20983.4077808,23085.0466849,24839.9192603,27634.5354918,30457.106137,34104.0981918,36793.7294795,39284.4210929,43929.2954521,44558.2720274,42123.6233151,46723.7754372,48128.8743288,47713.1069315,49501.8662466,45771.6436885,41900.7125753,38851.9899726,37677.2203562,37900.6139344,37336.2153151,40775.1283699,41013.9863425,43540.6877049,45193.1701781,46536.8876438,45787.9484658,46122.9778579,46282.370274,46507.5097123,47228.2694787,48460.4139862,50408.4042559,51929.1639547,51154.4581602,53412.8092082,53779.938988,53479.7916009,56425.2015245,60240.9776907,62204.2081844,63128.5023567,63232.5220654,64514.8732093,62817.7406539,64749.7689343,65448.0269859,66712.0180456,66230.3575045,-0.00822306703776,0.769735276699
                 OPEC,13921.6741096,15381.3962466,16380.9366849,18250.0980874,20242.8069589,22762.1181644,24701.7086301,26392.941612,29932.4455616,29667.2943836,26181.0046849,29589.7055738,29983.2091507,28677.1032603,30010.5176986,26028.0867213,21895.2945205,18755.5714521,16943.1470137,16534.8646995,15871.127726,18516.6229041,18351.2133151,20678.4215301,22179.8332055,23857.0721096,23903.7888767,25427.686694,26181.4912329,26780.2380822,27108.5383692,28027.8453742,29505.508612,30748.0012013,29665.0655027,31121.8413226,30691.1551053,29265.9749003,31230.6720286,34039.5114144,35170.2348738,35488.5811649,35161.0035464,36278.5048848,33978.0717112,35087.9511865,35911.2253843,37426.7357719,36828.5372422,-0.0176993142813,0.42131125927
                 Non-OPEC £,13019.0077534,13879.8351014,14969.5931342,16012.9225246,16818.4051808,18167.3313836,18526.5403808,19204.5144208,19862.7516219,19675.7086607,19725.4995205,20354.9258583,21723.102485,23130.0867504,24244.7193288,24814.3857985,25391.516642,26227.0717843,27268.757598,28864.0144858,29570.0838542,29515.7148241,29786.3833126,29883.0283164,29568.7606264,30004.4932922,30869.0903179,31178.3581291,31638.3626427,32934.1249518,33620.7268035,34678.8039562,35256.5124686,35354.6898859,35110.2308025,35829.2842637,35831.6861792,36159.9381556,35878.5270216,35600.8752232,35101.7004323,34786.438172,34419.5816693,33852.4450099,34015.6225465,34650.1996772,34529.1634305,35122.3356494,36062.3685244,0.0274842791259,0.414400905371
                 European Union #,698.837479452,697.254964384,704.556339726,702.268344262,698.214824658,693.510753425,676.692216438,668.440704918,673.942991781,686.487912329,714.00169589,929.241196721,1462.75199178,1774.23961096,2247.6362274,2284.78748087,2480.84986301,2830.71578904,3143.83230685,3377.7623224,3445.31991233,3458.70076986,3397.86003288,3209.70365847,2724.72567671,2677.18273699,2707.72132329,2760.58948361,2893.68849315,3493.24636438,3550.89071781,3531.39923497,3509.13366027,3605.79640548,3735.25587123,3564.18449099,3346.998643,3400.2948894,3185.07240443,2955.20136158,2707.82611861,2467.94892318,2425.08622349,2264.43639008,2126.64493816,1987.10062058,1723.96675276,1528.17582116,1436.86869456,-0.0584682486951,0.0165705811232
                 Former Soviet Union,4857.76,5302.0,5762.0,6167.10382514,6566.0,7126.74630137,7610.45917808,8064.1284153,8664.42191781,9270.40547945,9915.98438356,10465.5959016,11009.9142466,11530.7542466,11805.4246575,12116.4144809,12260.2528767,12329.7854795,12403.4342466,12296.6770492,12017.9396164,12402.6068493,12607.1835616,12549.1725683,12253.8435616,11523.0513425,10431.1568493,9110.16478142,8157.98665753,7358.54690411,7261.08679452,7137.93937158,7338.82545205,7354.27994521,7517.50827397,8031.69066803,8690.27749726,9564.65972603,10529.6629863,11413.6850761,11834.7070268,12317.9830277,12802.6261315,12823.8031744,13268.7984436,13558.2135296,13608.6072689,13655.3292631,13862.7832466,0.0143448254094,0.164287850261
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"* Includes crude oil, tight oil, oil sands and NGLs (the liquid content of natural gas where this is recovered separately). Excludes liquid fuels from other sources such as biomass and derivatives of",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coal and natural gas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ^ Less than 0.05.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 £ Excludes Former Soviet Union.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" # Excludes Estonia, Latvia and Lithuania prior to 1985 and Slovenia prior to 1991.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes: Annual changes and shares of total are calculated using million tonnes per annum figures.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Growth rates are adjusted for leap years.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
