"Renewables: Consumption - Geothermal, Biomass and Other *",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Change,2013.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013 over,share
Portugal,0.207,0.2,0.192,0.228,0.28,0.186,0.143,0.113,0.2,0.18,0.236,0.23,0.234,0.232,0.258,0.32,0.311,0.353,0.405,0.373,0.548,0.606,0.614,0.653,0.661,0.693,0.813,0.887,0.905,0.967,1.03,1.009,1.087,1.08,1.318,1.633,1.705,1.8245,1.7273,1.831,1.997,2.03,2.146,2.227,2.423,2.957,3.272,3.362,3.68057761733,0.097757704556,0.0076475488022
Romania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00105263157895,0.0,0.002,0.001,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.0,0.003,0.003,0.004,0.006,0.004,0.035,0.024,0.01,0.111,0.198,0.212,0.211420765027,-,0.00043929263484
Russian Federation,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.065,0.065,0.063,0.06,0.061,0.059,0.057,0.057,0.058,0.058,0.079,0.114,0.1732,0.3657,0.4497,0.4512,0.5056,0.4842,0.4886,0.4971,0.536614,0.556908,0.584844890411,0.592995235,0.0167138148099,0.00123213266488
Slovakia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00210526315789,0.0,0.0,0.0,0.00315789473684,0.0126315789474,0.0326315789474,0.0336842105263,0.168421052632,0.166315789474,0.118947368421,0.0368421052632,0.0589473684211,0.445263157895,0.525263157895,0.563157894737,0.582105263158,0.722105263158,0.722105263158,0.762421052632,0.760337935001,-,0.00157983938698
Spain,0.0,0.0,0.0,0.0,0.0,0.047,0.052,0.061,0.056,0.051,0.113,0.187,0.309,0.316,0.251,0.362,0.424,0.487,0.56,0.55,0.611,0.538,0.563,0.673,0.578,0.659,0.6591,0.686,0.681,0.785,1.258,1.44,1.984,2.058,2.339,1.995,1.866,2.726,3.338,3.398,3.459,4.13,3.676,3.232,3.4088,3.894,4.515,4.97700945997,5.29042084508,0.0658840835095,0.010992500931
Sweden,0.0,0.0,0.0,0.0,0.0,0.13,0.16,0.226,0.399,0.357,0.31,0.354,0.36,0.276,0.347,0.721,0.921,1.002,1.447,1.848,1.802,1.98,1.959,2.041,2.189,1.943,1.86,2.01,2.171,2.229,2.354,2.118,2.773,2.78,2.697,4.098,3.777,4.175,4.51,7.165,7.426,8.117,9.669,10.231,11.185,12.012,11.534,12.189,12.1556967213,-,0.0252572540194
Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.287,0.173,0.436,0.39,0.396,0.369,0.365,0.458,0.511,0.513,0.529,0.36,0.351,0.387,0.372,0.436,0.451,0.49,0.544,0.559,0.616,0.8328,0.8756,0.9095,0.9309,0.9706,1.0162,1.1353,1.1792,1.2295,1.2295,1.2751,1.386,1.528,1.52382513661,-,0.00316622247919
Turkey,0.1,0.122,0.173,0.179,0.178,0.166,0.162,0.175,0.197,0.207,0.22,0.161,0.218,0.137,0.145,0.136,0.11,0.0,0.0,0.0221,0.006,0.0436,0.0579,0.0684,0.0626,0.0801,0.1197,0.1167,0.134,0.13,0.3083,0.2591,0.3768,0.3396,0.2856,0.2957,0.3195,0.2783,0.2045,0.1972,0.2168,0.244,0.3737,0.3823,0.775838,1.12574,1.1635,1.62004,2.219672456,0.373888134956,0.00461206259206
Turkmenistan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Ukraine,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
