Renewables: Consumption - Wind *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Change,2013.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013 over,share
Terawatt-hours,1965.0,1966.0,1967.0,1968.0,1969.0,1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2012.0,of total
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.01,0.021,0.049,0.125,0.245,0.288,0.335,0.397,0.4173,0.4783,0.149318024516,0.00076134834671
Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030303030303,0.00606060606061,0.0106060606061,0.0106060606061,0.0186868686869,0.0273737373737,0.0335353535353,0.0519191919192,0.126868686869,0.175555555556,0.294646464646,0.432727272727,0.616464646465,0.747575757576,0.924646464646,1.04464646465,1.14848484848,1.18919191919,1.23929292929,1.95353535354,2.84848484848,3.0595959596,4.28383838384,4.34949494949,4.92626262626,5.61717171717,6.64949494949,6.68080808081,6.1696969697,7.24343434343,6.99797979798,6.78888888889,7.88830512727,9.87291344394,10.3736645677,11.235629933,0.0860590711236,0.0178846493363
Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020202020202,0.0040404040404,0.00707070707071,0.0111111111111,0.0111111111111,0.0171717171717,0.0232323232323,0.049494949495,0.0777777777778,0.0707070707071,0.0636363636364,0.0929292929293,0.121212121212,0.169696969697,0.154545454545,0.189898989899,0.263636363636,0.279797979798,0.29696969697,0.485858585859,0.49898989899,0.784848484848,0.57718372345,0.00124930602033
France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000271526,0.000489604,0.000489604,0.00240218,0.004704,0.0047142,0.0074302,0.0111284,0.0194972,0.03694443,0.07736,0.1311,0.2691,0.3912,0.596,0.96377,2.18888,4.0601,5.71,7.595,9.412,11.624,14.29995,15.19601,0.0655731633305,0.024188702926
Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.008,0.026,0.071,0.1,0.275,0.6,0.909,1.5,2.032,2.966,4.489,5.528,7.55,10.509,15.786,18.713,25.509,27.229,30.71,39.713,40.574,38.639,37.793,48.883,50.67,53.4,0.0567653700709,0.0850010439753
Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.002,0.008,0.047,0.037,0.034,0.036,0.037,0.073,0.162,0.451,0.756,0.651,1.021,1.121,1.266,1.699,1.818,2.242,2.543,2.714,3.315,3.85,4.14645,0.0799506828189,0.00660023558885
Hungary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.004,0.006,0.01,0.043,0.11,0.205,0.331,0.527,0.626,0.771,0.716,-0.0687916427851,0.00113971438259
Republic of Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116,0.0233,0.0116,0.0116,0.0465,0.1744,0.186,0.2442,0.3372,0.3837,0.4535,0.6512,1.1163,1.6163,1.9535,2.407,2.9535,2.807,4.383756,4.01166,4.546548,0.13643835485,0.00723710376769
Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.00191919191919,0.00287878787879,0.00191919191919,0.00383838383838,0.00671717171717,0.00863636363636,0.0316666666667,0.118,0.232,0.403,0.563,1.179,1.404,1.458,1.847,2.343,2.971,4.034,4.861,6.543,9.1259,9.8564,13.4071,14.9623236,0.119057536125,0.0238167252392
Kazakhstan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010101010101,0.0010101010101,0.0010101010101,0.0010101010101,0.0010101010101,0.0010101010101,0.00101286868687,0.0010101010101,-2.7322398e-07,1.60785851e-06
