Oil: Regional consumption - by product group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Change,2013.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013 over,share
Light distillates,634.678927802,733.749613049,824.326341136,915.788326618,1070.02051339,1234.57519159,1405.86691725,1528.53545342,1704.78656935,1709.19848536,1728.53782295,1874.78226378,1922.34240139,2124.25073946,2209.97681322,1992.81801097,1937.4578711,1976.50527408,2042.78316543,2145.36496234,2284.7906333,2417.06134253,2495.81270683,2671.2855182,2999.57430087,3174.93385095,3367.55674579,3663.8400216,3839.96027717,4145.89959106,4529.7463589,4826.14666659,5289.17021796,5397.7340756,5603.20168969,5794.93388046,5925.21515626,6208.2259381,6459.88679074,6809.84205641,6967.88910655,7202.31696562,7552.61737107,7625.13297865,7997.91507685,8610.314066,8875.4882985,9236.59548943,9604.48590647,0.0398296555757,0.315214433716
Middle distillates,792.642981001,923.612256043,1052.26384193,1210.48035277,1393.60893416,1614.49524006,1876.41962081,2053.79742067,2418.72675251,2431.18751214,2558.90045756,2735.55817427,2917.21087499,3187.19009244,3367.00133797,3168.07900532,3252.94145709,3251.21991898,3361.94386085,3552.57005391,3609.91599775,3801.01763478,4050.29646153,4442.2161681,4737.38430418,5024.7430024,5288.06463557,5648.48769577,6059.96318544,6298.02972773,6781.21610411,7262.75895053,7529.61325171,7262.45162281,7679.42242175,7816.2806866,7971.87551507,8179.47453733,8355.69747338,8798.53786121,9044.92314057,9128.72469368,9287.87436119,9393.85740207,9452.91326688,9915.91805547,10321.1292494,10716.5484977,10829.175099,0.0105095965738,0.355408121756
Fuel oil,1378.56468412,1540.75365037,1870.11835837,2136.9688036,2492.89025623,2927.26721778,3230.97373915,3416.47109393,3888.85517696,3838.54798421,3677.9873433,3825.99564383,4012.73547493,4154.92731585,4119.91370877,3837.21082311,3532.95791999,3204.87473673,3121.9574882,3031.15492399,2729.19486871,2749.56371604,2732.09327997,2983.47562298,3168.6562605,3400.83158298,3458.52251568,3545.45225677,3581.81318817,3860.60859287,3842.80172037,3813.09500939,3828.53394663,3606.99732528,3676.42336806,3620.14214765,3453.31439785,3350.47108238,3473.49614114,3492.28891705,3473.19274541,3622.37916862,3626.30650826,3457.9679559,3123.5036406,3131.0587876,3250.75555117,3425.20846789,3253.10033383,-0.0502474916998,0.106765129288
Others,443.93694482,516.864011418,584.668246037,673.403818026,798.683016252,902.489975753,896.451897916,969.059665862,1075.68752073,1047.98182325,1029.07939646,1109.54007154,1173.7040221,1358.9099325,1431.54556384,1479.36352957,1499.65141755,1536.60513836,1583.99302181,1748.079786,1928.68159663,2012.4763738,2037.85748607,2146.04414849,2167.08190147,2324.44465529,2427.04950777,2619.30103866,2736.72573948,2881.67675423,3163.21755376,3285.39897686,3607.2831297,3565.8054049,3738.04084813,4048.45771283,4095.37147014,4400.56307693,4673.19635422,5100.86962598,5142.93089066,5290.88390577,5613.3564468,5474.7905659,5672.36828955,6144.9455078,6464.17893253,6618.8373592,6782.92727555,0.0247913504213,0.222612287729
Total Asia Pacific,3249.82353774,3714.97953088,4331.37678748,4936.64130101,5755.20272003,6678.82762518,7409.71217513,7967.86363388,9088.05601956,9026.91580496,8994.50502027,9545.87615342,10025.9927734,10825.2780803,11128.4374238,10477.471369,10223.0086657,9969.20506814,10110.6775363,10477.1697262,10552.5830964,10980.1190672,11316.0599344,12243.0214578,13072.696767,13924.9530916,14541.1934048,15477.0810128,16218.4623903,17186.2146659,18316.9817371,19187.3996034,20254.600546,19832.9884286,20697.0883276,21279.8144275,21445.7765393,22138.7346347,22962.2767595,24201.5384606,24628.9358832,25244.3047337,26080.1546873,25951.7489025,26246.7002739,27802.2364169,28911.5520316,29997.1898142,30469.6886149,0.0157514355054,0.999999972489
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which: China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light distillates,33.301369863,43.1054794521,42.2904109589,46.262295082,62.3178082192,86.0246575342,111.967123288,131.401639344,164.038356164,189.608219178,212.826027397,257.81010929,276.960273973,292.746575342,314.684657534,232.717759563,219.684383562,232.002465753,255.780273973,279.421311475,326.019178082,378.548767123,403.596164384,444.57568306,598.955890411,617.057534247,712.26739726,790.568032787,889.294520548,934.378082192,1025.21452055,1141.71644809,1246.48203288,1285.22759452,1258.83492603,1277.00002596,1260.32491781,1359.21809178,1497.55991781,1680.86874941,1786.84612359,1938.02358861,2047.7370139,2202.07921807,2376.76915499,2767.4761369,2970.46691147,3129.7836549,3328.88703423,0.0636157004075,0.309479369592
Middle distillates,74.0686027397,95.855890411,94.0368767123,102.931693989,138.735561644,191.364328767,249.041369863,292.224098361,364.824657534,421.214082192,463.705424658,522.770710383,552.367013699,590.868767123,635.181369863,424.846502732,417.837863014,404.830191781,422.863232877,446.967704918,487.024273973,523.739616438,563.741534247,610.978797814,648.925589041,635.176986301,701.143671233,793.547650273,914.25779726,887.337369863,1007.13054247,1116.24697596,1237.74170904,1249.62488164,1460.56112548,1591.81416612,1673.36484603,1785.11104712,1937.90655342,2277.35254234,2518.39341144,2712.94581172,2868.98182548,3078.81514672,3178.17127916,3429.54369844,3660.44336828,3951.29611023,4000.63709819,0.0124872919117,0.37193050842
Fuel oil,79.9777808219,103.501890411,101.534136986,111.106147541,149.786630137,206.567589041,300.643041096,335.811803279,393.855616438,454.374410959,496.925260274,555.471530055,583.194849315,719.454109589,644.761726027,716.135409836,664.045643836,639.932328767,621.010520548,612.153387978,598.709342466,631.653945205,643.512493151,663.332295082,690.288657534,657.062136986,662.011972603,635.487076503,723.723380822,687.076969863,673.440093151,706.379908625,720.563487624,735.713534353,761.782769863,766.41102459,770.805035616,782.994242654,869.373096545,943.420846763,893.108053963,988.579074602,923.35829602,804.171705136,713.367107233,715.114237909,662.076478377,693.628470524,751.340465817,0.0832030369931,0.0698504849576
Others,28.7334246575,34.9629041096,36.1790136986,38.5219672131,50.8206575342,71.7859726027,93.5896438356,107.469344262,138.49939726,154.859671233,172.295506849,202.623442623,217.260986301,219.854794521,236.625369863,316.068469945,310.282849315,320.430082192,338.439726027,356.766120219,408.543671233,400.324493151,443.875616438,483.772513661,399.377753425,410.743561644,445.074246575,516.452513661,519.503945205,606.29970411,688.321643836,757.684427274,915.155843883,945.884854924,970.582416438,1130.66713661,1154.914,1334.97565471,1466.62505978,1838.24276805,1746.39537514,1860.36957225,2020.31389968,1908.74274092,2037.76572355,2404.43349818,2574.08202364,2591.95709653,2675.54590674,0.0322493031689,0.24873966945
Total China,216.081178082,277.426164384,274.040438356,298.822103825,401.660657534,555.742547945,755.241178082,866.906885246,1061.2180274,1220.05638356,1345.75221918,1538.67579235,1629.78312329,1822.92424658,1831.25312329,1689.76814208,1611.85073973,1597.19506849,1638.09375342,1695.30852459,1820.29646575,1934.26682192,2054.72580822,2202.65928962,2337.54789041,2320.04021918,2520.49728767,2736.05527322,3046.77964384,3115.09212603,3394.1068,3722.02775994,4119.94307342,4216.45086544,4451.76123781,4765.89235328,4859.40879945,5262.29903626,5771.46462756,6739.88490657,6944.74296413,7499.91804719,7860.39103508,7993.80881084,8306.07326494,9316.56757142,9867.06878177,10366.6653322,10756.410505,0.0375960022147,1.00000003242
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which: Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light distillates,296.390684932,356.213287671,426.948082192,491.007377049,578.300410959,696.412876712,796.933150685,874.787978142,978.986027397,944.876849315,900.793424658,993.809699454,976.109452055,1115.66410959,1137.25342466,995.509153005,934.936986301,949.207808219,977.147808219,1008.48456284,1008.51493151,1041.06123288,1070.99794521,1139.02404372,1217.24753425,1244.5639726,1274.19657534,1355.65928962,1357.77561644,1438.42452055,1548.71452055,1571.84303279,1643.15109589,1588.61219178,1688.23643836,1720.84631148,1688.38863014,1728.07863014,1754.88205479,1766.16297814,1816.68040665,1793.88461541,1769.82612314,1649.89460817,1669.03998117,1728.49957786,1663.54455085,1636.48143239,1663.49499676,0.0165071010541,0.365558103369
Middle distillates,277.859452055,324.765479452,389.105424658,460.705956284,544.04860274,655.417205479,743.81309589,838.393934426,1039.33128767,1033.93556164,1029.21430137,1103.75387978,1139.11134247,1257.5060274,1283.27424658,1246.17114754,1266.63271233,1210.2650411,1245.36279452,1337.70726776,1328.30454795,1391.20673973,1449.35534247,1598.85628415,1650.76438356,1730.68805479,1800.62920548,1836.55513661,1865.596,1918.66542466,1985.31616438,2041.13338798,2004.59753425,1963.07550685,1991.86887671,1965.76617486,1964.35983562,1938.76126027,1912.96712329,1869.44043716,1877.87963043,1759.78875567,1620.94753988,1501.51960233,1380.73296168,1390.72576352,1342.67364405,1359.93853003,1352.49368771,-0.00547439619895,0.297214616372
Fuel oil,930.645068493,1018.89657534,1277.63780822,1463.56953552,1741.56232877,2040.51452055,2196.13589041,2275.50423497,2605.56821918,2478.76821918,2283.86273973,2290.26448087,2356.04780822,2277.25808219,2262.00945205,1886.81338798,1668.24972603,1441.21260274,1397.21369863,1370.48513661,1135.74821918,1077.74756164,1036.7879726,1122.91448087,1147.52572603,1267.29415871,1226.74620722,1216.08814097,1073.73982165,1241.63218074,1093.64616204,1028.60872843,943.960064079,855.285533559,837.516831917,777.108757242,672.441202362,631.708150057,748.823126532,653.234556784,675.996473795,656.734041457,657.108747902,706.514907855,449.912865367,441.93682998,576.579741734,811.020813023,639.268954215,-0.211772442889,0.140481304062
Others,200.180657534,245.316547945,294.718410959,349.924699454,420.128054795,483.864,548.56569863,581.953005464,640.71890411,610.605205479,573.716328767,588.129508197,611.924054795,770.669808219,808.534356164,776.192185792,785.907452055,803.580219178,786.288712329,904.238688525,955.019287671,973.781534247,933.879178082,946.252185792,1001.63846575,1035.00136986,1066.91243836,1086.81327869,1110.20564384,1095.62356164,1186.81046575,1205.44754098,1208.69665753,1162.48608219,1164.14619178,1122.40769617,1106.45797918,1053.34246411,1039.48867507,1019.26699617,1020.72601794,999.475813464,1004.76168568,1024.39226174,922.076338476,913.290077234,886.901857332,901.127503751,895.304835699,-0.0064615362725,0.196745970569
Total Japan,1705.07586301,1945.19189041,2388.40972603,2765.20756831,3284.03939726,3876.20860274,4285.44783562,4570.63915301,5264.60443836,5068.18583562,4787.58679452,4975.95756831,5083.19265753,5421.0980274,5491.07147945,4904.68587432,4655.72687671,4404.26567123,4406.0130137,4620.91565574,4427.5869863,4483.79706849,4491.02043836,4807.04699454,5017.17610959,5277.54755597,5368.4844264,5495.11584588,5407.31708192,5694.34568759,5814.48731272,5847.03269018,5800.40535175,5569.45931438,5681.76833877,5586.12893976,5431.64764729,5351.89050458,5456.16097968,5308.10496826,5391.28252882,5209.883226,5052.6440966,4882.3213801,4421.76214669,4474.4522486,4469.69979396,4708.5682792,4550.56247439,-0.0335570805036,0.999999994373
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light distillates,9138.09737547,9855.72918524,10533.7447506,11258.3104133,11975.4572859,12680.3350836,13473.8776131,14419.8402852,15350.8999405,15111.9933765,15393.6987508,16212.4460611,16711.617487,17812.0506022,17821.1904593,17080.6368588,16805.0639679,16812.6859381,17039.5060964,17335.6297543,17603.5289306,18180.570136,18686.0095105,19237.3162344,19922.2251912,20203.7103369,20214.2170955,20626.718567,20671.4834924,21308.8622218,22002.3545335,22417.6348246,23277.2194053,23773.9003862,24202.6638156,24227.4884393,24457.3411689,25082.8435329,25522.1529384,26257.7591695,26548.7463844,26892.6157608,27443.664373,27272.8767443,27685.2355258,28587.8121464,28480.0144197,28825.6752849,29442.420445,0.0213956881869,0.322370861874
Middle distillates,8668.85541699,9361.50072152,10114.9554838,11099.016873,12127.7061961,13245.3430425,14105.0027221,15197.2505046,16502.7482386,16209.0553498,16496.0722957,17704.9805854,18718.308287,19813.4379512,20223.224787,19229.0686013,18901.6372687,18458.2827076,18558.407716,19222.2043974,19442.5229963,19990.8543188,20498.9479101,21189.5095516,21582.4212618,22019.116693,22216.9071603,22424.3981768,22630.079644,23125.7635985,23764.3202464,24838.656322,25570.328174,25610.8323339,26334.8297999,26790.4093338,27390.8250047,27458.8417163,28134.6408447,29375.2300665,30158.6537955,30648.5439307,31227.1529691,31419.94859,30533.7520644,31749.1201763,32656.3846405,32993.5365271,33479.7202732,0.014735726972,0.366576053077
Fuel oil,8119.7857125,8721.5970273,9438.27646535,10157.1278576,11182.9093131,12481.2766519,13160.6861109,14044.2453251,15345.7695174,15035.2401076,14287.4539967,15290.1700871,15688.7552404,16017.1570635,16123.6090743,15327.6531103,14275.6818677,13117.5573828,12354.5359681,12056.1585528,11570.1461808,11874.9369253,11713.8951887,12008.7059969,12210.228391,12297.852504,12167.2615475,11752.0987309,11372.3130871,11399.9812258,10958.4201612,10748.3185046,10703.5169787,10736.955659,10470.2652734,10176.3091929,9838.04843239,9508.01873711,9657.55752823,9687.81938706,9785.82123047,9598.65627253,9536.22868498,9317.79050837,8761.05969809,8657.13583046,8566.81981893,8636.17727982,8405.47858417,-0.0267130569675,0.0920332409729
Others,4883.84362806,5219.19202791,5453.80754633,5940.16295652,6539.36423569,6947.91151913,7140.24121762,7765.30195661,8363.41395198,8436.09024026,8152.20767595,8485.30076335,8770.58863031,9098.12237126,9710.92501616,9606.22284793,9416.47204664,9425.71968644,9638.28585198,10250.5353416,10632.8564677,10948.6510143,11394.4120779,11811.217454,11863.4176545,12240.718185,12309.2570191,13169.0947448,13003.0746775,13369.4261456,13638.9590462,13848.2560674,14493.2728447,14455.622028,15261.0756186,15707.5598761,15921.2748205,16449.7786788,16901.6608332,17734.1786757,17896.137351,18185.0406188,18547.2670561,18136.6027479,18131.342284,18806.5359761,19230.662009,19475.8966812,20003.276175,0.0270785731912,0.219019811665
Total World,30810.582133,33158.018962,35540.7842461,38454.6181004,41825.4370309,45354.8662972,47879.8076637,51426.6380714,55562.8316484,54792.3790742,54329.4327191,57692.8974969,59889.2696447,62740.7679881,63878.9493367,61243.5814184,59398.8551509,57814.245715,57590.7356325,58864.5280461,59249.0545755,60995.0123944,62293.2646871,64246.7492369,65578.2924986,66761.397719,66907.6428223,67972.3102195,67676.9509009,69204.0331917,70364.0539873,71852.8657187,74044.3374028,74577.3104071,76268.8345075,76901.7668421,77607.4894265,78499.4826651,80216.0121446,83054.9872987,84389.3587614,85324.8565828,86754.3130832,86147.2185905,85111.3895723,87800.6041292,88933.8808882,89931.2857731,91330.8954774,0.0155631012315,0.99999996759
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light distillates,7656.86049268,8237.75115034,8807.41482185,9420.12663966,9973.05599978,10506.4455344,11147.7631783,11899.3591802,12593.3187402,12229.0258361,12281.4939046,12938.5091043,13178.7921563,13955.6182865,13807.6013571,13074.9486092,12759.6467207,12662.4683943,12816.5828103,13022.682775,13129.8044745,13566.5719358,13939.7411279,14364.0776204,14706.0573722,14815.2544054,14760.8389716,15157.3703904,15301.0005012,15626.0684257,16050.3892332,16260.1089031,16713.2484758,17009.6859819,17284.2598407,17333.8245639,17311.2139883,17626.5891782,17740.5019923,17984.4828235,18021.0693518,18009.4698867,18097.9403331,17411.9397218,17389.8885063,17547.6348808,17080.3554589,16911.071489,17014.1340719,0.00609438514652,0.373464378777
Middle distillates,5984.15797207,6455.00235651,6977.20737005,7727.1807643,8471.76082237,9270.62923256,9785.78391827,10552.8919945,11415.4266575,10849.3116837,10815.3829618,11665.181227,12177.4317042,12819.6231649,12910.6693593,11944.9165099,11507.0723947,10954.1971941,10970.8927066,11532.1023194,11706.7309394,12187.8190797,12477.8574281,12955.6348535,13107.6508226,13347.417544,13554.2404808,13772.6427755,14110.622771,14560.9014318,14947.7407984,15661.8912313,15958.4662684,15981.290169,16332.8899485,16492.258307,16761.3528848,16536.1366968,16906.3282143,17329.1273311,17668.8423171,17782.9476872,17609.2187745,17303.2964248,16226.2218174,16576.0587772,16668.1107307,16344.1843248,16480.386989,0.00833340235875,0.361748500562
Fuel oil,5726.54367115,6128.67975282,6681.70221933,7196.97584714,8047.57180782,9084.48262975,9477.36709614,10056.3906558,10987.2658621,10447.796718,9665.63589672,10293.8547789,10382.1601564,10283.5018447,10234.4559177,9151.98084478,8059.77740916,7014.44715876,6313.99520873,6079.71134918,5533.82162495,5670.52092407,5385.45970524,5583.61288276,5669.52953458,5673.29278801,5546.25315355,5503.90685538,5297.08597978,5467.21995102,5098.82228817,5028.05171269,4877.9558246,4814.1635086,4650.1691346,4564.68156175,4343.15378101,4086.05167618,4230.49022394,4138.14511775,4202.57592424,3798.51724939,3716.92204563,3508.08053038,2908.40009755,2768.04506373,2745.40565444,2773.11932518,2370.33599677,-0.145245581305,0.0520294513247
Others,3783.74745251,4044.25687625,4207.20490408,4628.000902,5120.96331534,5348.10753425,5466.64336973,5891.50683019,6320.94501403,6099.40947393,5823.26368777,6144.13034383,6408.08552046,6651.13286146,7095.28781549,6855.4162597,6579.96505757,6471.90336177,6564.15936322,7010.21784669,7112.33089615,7254.95318107,7528.60430707,7771.66513761,7803.47031797,7874.77026101,8042.53600641,8493.27593536,8529.901805,8849.06188979,9041.82727511,9367.26477296,9622.00453337,9533.72217679,10017.0636635,9928.53720139,9918.93966088,10074.4856751,10056.851201,10261.6076416,10185.446212,10296.9718857,10265.8594661,9861.7530709,9532.92186767,9617.1422235,9546.18729776,9517.07536635,9692.72510135,0.018456272357,0.212757672141
Total OECD,23151.3095884,24865.6901359,26673.5293153,28972.2841531,31613.3519453,34209.6649309,35877.5575625,38400.1486607,41316.9562738,39625.5437117,38585.7764509,41041.6754541,42146.4695373,43709.8761576,44048.0144496,41027.2622236,38906.4615821,37103.016109,36665.6300889,37644.7142903,37482.687935,38679.8651206,39331.6625683,40674.9904942,41286.7080473,41710.7349984,41903.8686124,42927.1959566,43238.6110569,44503.2516984,45138.7795948,46317.3166201,47171.6751021,47338.8618363,48284.3825873,48319.3016341,48334.6603149,48323.2632263,48934.1716316,49713.3629139,50077.9338051,49887.9067089,49689.9406194,48085.0697479,46057.4322889,46508.8809452,46040.0591418,45545.4505054,45557.582159,w,1.0000000028
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Non-OECD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light distillates,1481.23688278,1617.97803489,1726.32992879,1838.18377367,2002.40128615,2173.88954925,2326.11443475,2520.48110494,2757.58120032,2882.96754035,3112.20484621,3273.93695676,3532.82533069,3856.43231575,4013.58910217,4005.68824962,4045.41724717,4150.21754375,4222.9232861,4312.94697926,4473.72445616,4613.99820022,4746.26838258,4873.23861402,5216.1678191,5388.45593151,5453.37812389,5469.3481766,5370.48299117,5682.79379609,5951.96530034,6157.52592151,6563.97092955,6764.21440431,6918.40397489,6893.66387539,7146.12718063,7456.25435475,7781.65094609,8273.27634608,8527.6770326,8883.1458741,9345.7240399,9860.93702246,10295.3470195,11040.1772656,11399.6589608,11914.6037959,12428.2863731,0.0431136935881,0.271518177172
Middle distillates,2684.69744492,2906.49836501,3137.7481137,3371.83610869,3655.94537375,3974.71380999,4319.21880381,4644.35851008,5087.32158107,5359.74366607,5680.68933388,6039.79935837,6540.87658282,6993.81478626,7312.5554277,7284.15209141,7394.56487404,7504.08551352,7587.51500939,7690.10207804,7735.79205692,7803.03523912,8021.09048196,8233.87469817,8474.77043923,8671.69914904,8662.6666795,8651.75540128,8519.45687307,8564.86216667,8816.57944807,9176.76509076,9611.86190569,9629.54216488,10001.9398514,10298.1510268,10629.47212,10922.7050195,11228.3126304,12046.1027354,12489.8114784,12865.5962436,13617.9341946,14116.6521652,14307.530247,15173.0613991,15988.2739098,16649.3522023,16999.3332842,0.0210207026464,0.371380884532
Fuel oil,2393.24204135,2592.91727448,2756.57424602,2960.15201048,3135.33750528,3396.7940221,3683.3190148,3987.85466927,4358.50365524,4587.44338965,4621.8181,4996.31530813,5306.59508401,5733.65521871,5889.15315655,6175.67226554,6215.90445854,6103.11022407,6040.54075936,5976.44720364,6036.32455584,6204.41600122,6328.43548345,6425.09311416,6540.69885643,6624.559716,6621.00839392,6248.19187553,6075.22710729,5932.7612748,5859.59787305,5720.26679187,5825.56115411,5922.79215042,5820.09613884,5611.6276312,5494.89465138,5421.96706092,5427.06730429,5549.67426931,5583.24530623,5800.13902314,5819.30663935,5809.709978,5852.65960054,5889.09076673,5821.41416449,5863.05795464,6035.1425874,0.0293506620758,0.131848499874
Others,1100.09617556,1174.93515166,1246.60264225,1312.16205452,1418.40092035,1599.80398488,1673.59784789,1873.79512642,2042.46893795,2336.68076633,2328.94398817,2341.17041953,2362.50310985,2446.9895098,2615.63720067,2750.80658824,2836.50698907,2953.81632467,3074.12648876,3240.31749487,3520.52557158,3693.69783324,3865.80777081,4039.55231638,4059.94733652,4365.94792399,4266.72101264,4675.81880948,4473.17287247,4520.36425578,4597.13177108,4480.99129448,4871.26831133,4921.89985116,5244.01195507,5779.0226747,6002.33515958,6375.29300365,6844.80963219,7472.57103409,7710.69113904,7888.06873309,8281.40759003,8274.84967698,8598.42041631,9189.39375262,9684.47471123,9958.82131489,10310.5510736,0.0353184124529,0.225252456301
Total Non-OECD,7659.27254462,8292.32882606,8867.25493076,9482.33394736,10212.0850855,11145.2013662,12002.2501012,13026.4894107,14245.8753746,15166.8353624,15743.6562683,16651.2220428,17742.8001074,19030.8918305,19830.9348871,20216.3191948,20492.3935688,20711.229606,20925.1055436,21219.8137558,21766.3666405,22315.1472738,22961.6021188,23571.7587427,24291.5844513,25050.6627205,25003.77421,25045.1142629,24438.339844,24700.7814933,25225.2743925,25535.5490986,26872.6623007,27238.4485708,27984.4519202,28582.4652081,29272.8291116,30176.2194388,31281.840513,33341.6243849,34311.4249563,35436.9498739,37064.3724639,38062.1488426,39053.9572833,41291.723184,42893.8217464,44385.8352677,45773.3133184,0.0312594782167,1.00000001788
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light distillates,1550.28972603,1766.1439726,2028.97561644,2174.66202186,2386.16493151,2541.1409589,2770.60246575,3008.11598361,3202.00150685,3117.24136986,3088.35986301,3269.39972678,3228.5390411,3584.38878474,3648.46239263,3469.44809612,3329.95027708,3370.75231092,3442.28547343,3476.70644747,3517.45324359,3670.3443798,3725.98617313,3846.23430599,3934.67190154,4079.46081013,4037.2952317,4062.967331,3968.52367956,4006.59498608,4126.72380829,4097.47854198,4132.80603606,4153.44787168,4149.24998786,4057.69275204,3966.87246365,3886.03176917,3804.55105721,3755.48448084,3664.93310723,3527.63679331,3476.33842001,3289.72802296,3184.73355223,3142.43108873,2932.51124019,2815.53195498,2753.31188796,-0.0220988672889,0.215609982057
Middle distillates,2314.29435616,2562.62175342,2798.55391781,3171.12038251,3627.6250411,4145.57090411,4399.74471233,4727.0984153,5126.50887671,4632.7580274,4677.89041096,5060.3604918,5143.40142466,5391.80241096,5487.32175342,5043.1236612,4772.2530411,4583.30158904,4552.33139726,4603.47551913,4893.48685135,5072.88526685,5114.60678914,5151.88144654,5135.13560015,5197.93738882,5395.4565771,5401.66502732,5429.70345205,5441.94136986,5583.91123288,5884.42555081,5961.51602075,6136.48352636,6185.30248253,6244.44818169,6505.64455196,6444.27626496,6620.51992854,6810.36720062,6980.87854877,7113.57840087,6978.24762265,7159.56626928,6891.88157017,6919.7283751,6884.71877567,6750.19600377,6734.56556715,-0.00231555300209,0.527379250949
Fuel oil,2833.05684932,3019.15534247,3186.49958904,3429.31229508,3827.15369863,4260.32808219,4354.02972603,4601.94562842,4885.23767123,4636.23068493,4240.07767123,4474.00874317,4213.86,4252.48054795,4371.83561644,3963.47759563,3520.82712329,3101.33260274,2697.41739726,2662.91721311,2559.4016963,2537.68769436,2421.54169716,2343.53722623,2337.09370513,2285.21779087,2254.50717795,2142.65040984,2109.68945205,2041.26452055,2033.1509589,1998.95624703,1935.0390246,1990.19745753,1871.13691055,1674.93660666,1699.75128341,1688.74092325,1648.67564339,1601.24168778,1603.25791399,1586.54358662,1501.91770812,1450.78673089,1289.41875425,1190.07571592,1117.57021634,992.027213707,888.651540875,-0.104206488898,0.0695896980003
Others,1099.5190411,1220.52038356,1284.50786301,1408.69352459,1579.85191781,1685.88473973,1711.0149863,1811.72038251,1970.40816438,1881.06334247,1765.6800274,1854.91084699,1943.89816438,2013.54016046,2129.64763477,2067.27216071,1995.7969421,1910.31471647,1969.37341698,2010.89791865,2017.15817732,2103.71948453,2172.80169825,2220.33921406,2237.14679079,2196.10867442,2230.74781149,2364.44780561,2346.91345742,2434.40880844,2468.35021912,2479.90726676,2594.4843612,2621.6053886,2620.4353957,2670.80973621,2708.86223786,2776.03506891,2792.69812226,2835.15968834,2873.67181216,2894.63607298,2845.78789993,2810.41127122,2610.51298402,2574.61393028,2520.16703597,2388.66160127,2393.34337772,0.00195999987746,0.187421092752
Total European Union #,7797.1599726,8568.44145205,9298.5369863,10183.788224,11420.795589,12632.9246849,13235.3918904,14148.8804098,15184.1562192,14267.2934247,13772.0079726,14658.6798087,14529.6986301,15242.2119041,15637.2673973,14543.3215137,13618.8273836,12965.7012192,12661.4076849,12753.9970984,12987.4999686,13384.6368255,13434.9363577,13561.9921928,13644.0479976,13758.7246642,13918.0067982,13971.7305738,13854.8300411,13924.2096849,14212.1362192,14460.7676066,14623.8454426,14901.7342442,14826.1247766,14647.8872766,14881.1305369,14795.0840263,14866.4447514,15002.2530576,15122.7413821,15122.3948538,14802.2916507,14710.4922943,13976.5468607,13826.84911,13454.9672682,12946.4167737,12769.8723737,-0.0136365453943,1.00000002376
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w Less than 0.05%.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" # Excludes Estonia, Latvia, Lithuania prior to 1992 and Slovenia prior to 1991.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes: Annual changes and shares of total are calculated using thousand barrels daily figures.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 'Light distillates' consists of aviation and motor gasolines and light distillate feedstock (LDF).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 'Middle distillates' consists of jet and heating kerosines, and gas and diesel oils (including marine bunkers).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 'Fuel oil' includes marine bunkers and crude oil used directly as fuel.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" 'Others' consists of refinery gas, liquefied petroleum gas (LPG), solvents, petroleum coke, lubricants, bitumen, wax, other refined products and refinery fuel and loss.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
