Nuclear: Consumption *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Change,2013.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013 over,share
Terawatt-hours,1965.0,1966.0,1967.0,1968.0,1969.0,1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2012.0,of total
Lithuania,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,9.479613,9.8817784,9.1835132,12.8118406,16.6522992,17.036787,17.0014318,14.6414722,12.263835,7.7074336,11.821895,13.943207,12.0251874,13.5587192,9.8641008,8.418957,11.3622774,14.1464994,15.4855776,15.1016,10.3376,8.6512,9.8329,9.8937,10.8526,0.0,0.0,0.0,0.0,-,-
Netherlands,0.0,0.0,0.0,0.022097,0.3181968,0.375649,0.4154236,0.331455,1.1092694,3.0449666,3.1024188,3.601811,3.7078766,3.5487782,3.2438396,3.9067496,3.4427126,3.623908,3.3322276,3.4559708,3.8979108,4.2161076,3.5531976,3.6769408,4.021654,3.5001648,3.3322276,3.800684,3.9509436,3.9642018,4.021654,4.1586554,2.408573,3.8139422,3.8360392,3.9288466,3.97746,3.9155884,4.0172346,3.822,3.997,3.469,4.2,4.169,4.228,3.969,4.141,3.952,2.737,-0.305541843176,0.00109965295997
Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Poland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Romania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3876916,5.4005068,5.3076994,5.1972144,5.457959,5.4447008,5.5154112,4.905534,5.548,5.555,5.632,7.709,11.226,11.752,11.623,11.7472,11.4662,11.6184,0.016049887985,0.00466796057299
Russian Federation,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,99.3171762,105.2214946,124.7022098,134.813797,136.33849,118.3250156,120.0043876,119.6464162,119.2044762,97.845516,99.3967254,109.0177592,108.3150746,104.1166446,119.964613,130.5225596,136.9262702,141.6550282,148.6288414,144.7265112,147.606,156.5,160.0575,163.0839,163.5825,170.4146,172.9413,177.5339,172.9766,-0.0230006296188,0.0694973394275
Slovakia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044194,0.2342282,0.4905534,0.1856148,0.44194,0.110485,0.0176776,2.1478284,4.5254656,5.1309234,5.8424468,6.1518048,7.2433966,9.3868056,11.7202488,11.512537,11.4727624,12.1621888,12.0384456,11.6937324,11.0617582,11.9412188,12.1400918,11.4418266,11.2783088,10.8010136,11.3976326,13.1167792,16.4976202,17.1074974,17.9560222,17.8676342,17.026,17.727,18.012,15.334,16.704,14.081,14.574,15.411,15.495,15.72,0.0173003226519,0.0063158730045
Spain,0.0,0.0,0.0,0.0795492,0.8441054,0.9369128,2.5676714,4.6978222,6.5893254,7.2080414,7.5439158,7.557174,6.5230344,7.6278844,6.6998104,5.1883756,9.5724204,8.772509,10.6640122,23.091365,28.0455124,37.4632538,41.277196,50.4739674,56.1396382,54.2746514,55.5872132,55.7905056,56.0689278,55.3220492,55.4546312,56.3385112,55.308791,59.0122482,58.8619886,62.2163132,63.7189092,63.016,61.875,63.606,57.539,60.126,55.103,58.971,52.7613,61.9900011628,57.7309999948,61.47,56.731333,-0.0745605751872,0.0227931234986
Sweden,0.0176776,0.0486134,0.0486134,0.022097,0.0618716,0.0530328,0.088388,1.4672408,2.1124732,2.055021,11.9721546,15.9938086,19.9182358,23.7852108,21.0407634,26.494303,37.6842238,39.0542378,41.012032,50.933585,58.5703082,69.9635214,67.5903036,69.4331934,65.6148318,68.1957614,76.7738168,63.5553914,61.407563,73.1675864,69.9767796,73.2869102,69.937005,70.4761718,73.2029416,57.4522,72.1201886,68.125051,67.4267858,76.654,72.377,66.977,66.969,64.279,52.6557894737,58.5536842105,61.08,64.6242105263,66.9442105263,0.0387379415333,0.0268963817507
Switzerland,0.0,0.0,0.0,0.0,0.530328,2.4925416,2.7532862,3.5885528,6.2711286,6.1606436,7.3715592,7.8974678,8.0698244,7.999114,9.3823862,13.6471072,14.4646962,14.2790814,14.8005706,17.4080166,22.561037,22.583134,23.0073964,22.7952652,22.8394592,23.6393706,22.958783,23.4537558,23.356529,24.3685716,24.8988996,25.146386,25.4159694,25.8358124,24.9386742,26.3257,26.6732,27.0739,27.3155,26.7694,23.1758,27.6489,27.7713,27.5073684211,27.4936842105,26.5315789474,26.9052631579,25.6263157895,26.18,0.0244050007314,0.0105184195563
Turkey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
