"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Italy","ITA","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jamaica","JAM","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.97","","1.27","","","6.5","","","1.76","","","1.28","","37.33","0.31","","0.21","","","","","","","","","",
"Jordan","JOR","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","2.77","","","","","1.51","","","","","","1.16","","","0.38","","0.07","","0.12","","","",
"Japan","JPN","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02","","","","","4.21","","","4.98","","","","","13.62","5.15","3.12","1.69","","0.43","0.17","0.1","0.11","","","","",
"Kenya","KEN","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.42","","28.5","","","19.57","","","","","","","","43.37","","","","","","","","",
"Kyrgyz Republic","KGZ","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","18.61","","","","","31.84","","","","34.03","","14.22","22.94","5.94","1.9","6.39","6.23","6.7","5.03","","",
"Cambodia","KHM","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.5","","","","","","","","","","37.69","","","32.23","22.75","18.6","","","","",
"Kiribati","KIR","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kosovo","KSV","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (developing only)","LAC","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","11.89","","","13.63","","","11.96","","","12.24","","","11.41","","","11.09","","","11.86","","","11.86","","","8.66","","","6.47","","5.53","","","",
"Lao PDR","LAO","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.68","","","","","49.32","","","","","43.96","","","","","","33.88","","","","","",
"Lebanon","LBN","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.76","","","","","","",
"Libya","LBY","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.93","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (all income levels)","LCN","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America and the Caribbean","LCR","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","61.2","","","62.65","","","60.76","","","64.94","","","65.45","","","63.15","","","62.91","","","60.28","","","55.38","","","50.53","","48.25","","","",
"Liechtenstein","LIE","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","19.96","","","","","","15.01","","","","","16.32","","","","","","13.95","","","","","7.04","","","4.11","","","",
"Lower middle income","LMC","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","53.91","","","51.15","","","50.27","","","46.94","","","45.5","","","42.26","","","40.16","","","37.49","","","32.97","","","30.59","","27.12","","","",
"Low & middle income","LMY","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","52.16","","","47.11","","","42.25","","","43.05","","","40.95","","","34.83","","","34.07","","","30.76","","","25.09","","","22.66","","20.6","","","",
"Lesotho","LSO","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.35","","","","","","56.43","46.15","","","","","","","","","43.41","","","","","","","","","","",
"Lithuania","LTU","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06","","","","","2.18","","","0","","0.32","","0.3","0.43","0.42","","0.43","","","","0.16","","","","","",
"Luxembourg","LUX","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02","","","","","0","","0","0.42","0.56","0","","","","0","0.36","0.34","","","0.21","0.14","0.19","","","","",
"Macao SAR, China","MAC","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","10.29","","","","","","2.45","","","","","","","","6.76","","6.25","","","","","","2.52","","","","","","",
"Mexico and Central America","MCA","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.27","","","","16.97","","","","","15.11","27.22","38.99","","26.47","17.49","6.76","8.14","12.49","2.01","0.92","1.05","0.44","0.39","","","",
"Madagascar","MDG","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","85.89","","","","","","","","","","","","","72.49","","","","72.04","","82.32","","76.34","","","","67.83","","","","","81.29","","","",
"Maldives","MDV","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.59","","","","","","1.48","","","","","","","","","",
"Middle East & North Africa (all income levels)","MEA","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","12.78","","","","","3.98","","","4.83","","3.56","","7.86","","8.62","","5.53","","3.9","","1.6","5.1","0.68","","1.15","","0.72","","","",
"Marshall Islands","MHL","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","54.75","","","48.57","","","42.95","","","43.25","","","40.55","","","33.51","","","32.38","","","28.77","","","22.58","","","20.18","","17.96","","","",
"Macedonia, FYR","MKD","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","4.28","","0.55","0.47","0.52","0.28","0.92","","0.29","0","0.6","","","",
"Mali","MLI","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.08","","","","","","","61.18","","","","","51.43","","","","50.43","","","",
"Malta","MLT","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (developing only)","MNA","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","9.56","","","7.97","","","7.09","","","5.75","","","4.76","","","4.79","","","5.01","","","4.17","","","3.45","","","2.7","","2.41","","","",
"Montenegro","MNE","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.12","0.09","0.15","0.12","0","0","","","",
"Mongolia","MNG","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Northern Mariana Islands","MNP","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.59","","","","","","","74.69","","","","","59.58","","","","","",
"Mauritania","MRT","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.32","","","","","","42.79","","","23.4","","","","21.16","","","","25.41","","","","23.43","","","","","",
"Mauritius","MUS","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malawi","MWI","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.07","","","","","","73.86","","","","","","61.64","","","",
"Malaysia","MYS","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","3.22","","","2.39","","1.91","","","1.62","","","2.08","","0.54","","","","","","","0.54","","","0","","0","","","","",
"North America","NAC","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.14","","","","","","","","","","","31.91","","","","","","","","","",
"New Caledonia","NCL","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.79","","78.17","","","","","","","","","","","65.88","","","43.62","","","","","",
"Nigeria","NGA","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","53.93","","","","","","61.9","","","","68.51","","","","","","","","63.07","","","","","","67.98","","","",
"Nicaragua","NIC","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.3","","","","","12.51","","","14.37","","","","11.91","","","","","","","","",
"Netherlands","NLD","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income: nonOECD","NOC","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","78.15","","","","","","","","","","","67.97","","","","","","","53.13","","","","","","","24.82","","","",
"New Zealand","NZL","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income: OECD","OEC","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Other small states","OSS","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.46","","","","64.71","","","","","","48.14","","29.05","","","35.87","","","22.59","22.58","","21.04","","","","","",
"Panama","PAN","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","7.98","","","","","","","","","","22.87","","20.89","","","","15.69","","14.59","14.92","","","15.36","11","10.54","9.84","9.5","10.17","","","5.89","6.56","","","",
"Peru","PER","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","11.36","","","","","","","","12.94","","","0.97","14.33","15.81","12.41","14.48","12.41","9.49","7.36","8.55","7.19","7.94","6.2","5.54","4.91","","","",
"Philippines","PHL","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","34.9","","","30.48","","","30.68","","","28.11","","","21.61","","","22.45","","","21.99","","","22.62","","","18.42","","","","",
"Palau","PLW","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.79","","","","","","","","","","","","","","","","","",
"Poland","POL","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","0.13","","0.1","","0.08","","","0.03","4.19","","","1.4","","0.11","0.09","0.14","0.12","0.11","","0.05","0.1","0.05","0.07","0.07","0.05","0.05","0.07","","",
"Puerto Rico","PRI","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. Rep.","PRK","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Paraguay","PRY","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.04","","","","","11.52","","","13.04","14.2","","11.08","15.77","10.73","8.13","7.2","10.92","8.77","5.59","7.56","7.16","","","",
"Pacific island small states","PSS","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.24","","","0.4","","4.97","","","","1.69","","3.73","2.67","2.86","1.88","1.43","1.15","1.03","0.79","0.5","0.41","0.46","0.4","","",
"Russian Federation","RUS","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.51","","","","","1.5","","","2.81","","","2.28","","0.89","0.32","0.33","0.1","0.16","0.06","0.02","0","0","","","","",
"Rwanda","RWA","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","63.33","","","","","","","","","","","","","","","74.56","","","","","","72.1","","","","","63.17","","",
"South Asia","SAS","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","61.14","","","57.42","","","55.3","","","53.81","","","51.7","","","48.61","","","45.11","","","44.28","","","39.43","","","35.98","","31.03","","","",
"Saudi Arabia","SAU","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Southern Cone Extended","SCE","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudan","SDN","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.8","","","","",
"Senegal","SEN","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.81","","","53.64","","","","","","","44.19","","","","33.5","","","","","","29.61","","",
"Singapore","SGP","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Solomon Islands","SLB","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.79","","","","","","","","","","","","","53.37","","","","","","","","51.71","","",
"El Salvador","SLV","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.24","","17.1","","","","9.96","11.5","","17.38","13.81","","14.4","14.75","13.3","11.49","11.57","5.32","6.58","5.44","8.97","","","","",
"San Marino","SMR","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.24","0.31","0.25","0","0.28","0.23","0.14","0.26","0.21","","","",
"Sub-Saharan Africa (developing only)","SSA","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","51.45","","","55.15","","","54.44","","","56.53","","","59.4","","","58.09","","","57.89","","","55.69","","","52.31","","","49.15","","48.48","","","",
"South Sudan","SSD","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (all income levels)","SSF","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.18","","","","","","","","","","","","",
"Suriname","SUR","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.54","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0","","","","0.26","","","","","","","","0.18","0.21","0.07","0.1","0.1","0.06","","","","",
"Slovenia","SVN","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02","","","","","","0.03","","","","","0.02","","","","0.05","0","0.06","","","","","","","","","",
"Sweden","SWE","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Swaziland","SWZ","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.59","","","","","","62.85","","","","","","","","","40.63","","","",
"Sint Maarten (Dutch part)","SXM","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0.25","","","","","","",
"Syrian Arab Republic","SYR","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.71","","","","","","","","","",
"Turks and Caicos Islands","TCA","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.94","","","","","","","","","","",
"Togo","TGO","Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.68","","","","","28.22","","",
